Name	Size	NES	NOM p-value	FDR q-value	Gene Details
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	113.0	-4.8464084	0.0	0.0	NDUFA3,NDUFB5,SLC16A1,COX4I1,NDUFA8,UQCRH,SUCLG2,ATP5E,PDP1,NDUFA11,BSG,UQCRC1,ATP5O,SUCLA2,NDUFB10,ATP5L,ATP5J2,NDUFS4,NDUFC1,ATP5G1,UQCRC2,IDH3B,MDH2,NDUFB2,NDUFB1,SDHC,NDUFS7,D2HGDH,ATP5H,NDUFA5,NDUFA2,NDUFV1,NDUFB4,NDUFB7,NDUFB9,UQCRQ,COX6C,COX8A,NDUFB3,NDUFA1,NDUFB6,NDUFA10,NDUFS6,ATP5F1,NDUFA6,NDUFA4,IDH3A,CYC1,COX5A,PDK1,NDUFS5,ATP5J,COX6B1,DLST,UQCR11,NDUFC2,ETFDH,DLD,CYCS,NDUFA12,NDUFA13,PDHB,ATP5A1,NDUFS2,SDHB,NDUFS8,ACO2,ETFA,NDUFS1,NDUFA9,NDUFAB1,ATP5D,PDHX,OGDH,IDH2,FH,ATP5C1,ETFB,ATP5B,SDHA,NDUFV3,ADHFE1,PDK3,PDHA1,UQCRFS1,NNT,SUCLG1,LDHB,DLAT,NDUFV2,CS,L2HGDH,LDHA,IDH1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	78.0	-4.111954	0.0	0.0	NDUFA3,NDUFB5,COX4I1,NDUFA8,UQCRH,ATP5E,NDUFA11,UQCRC1,ATP5O,NDUFB10,ATP5L,ATP5J2,NDUFS4,NDUFC1,ATP5G1,UQCRC2,NDUFB2,NDUFB1,SDHC,NDUFS7,ATP5H,NDUFA5,NDUFA2,NDUFV1,NDUFB4,NDUFB7,NDUFB9,UQCRQ,COX6C,COX8A,NDUFB3,NDUFA1,NDUFB6,NDUFA10,NDUFS6,ATP5F1,NDUFA6,NDUFA4,CYC1,COX5A,NDUFS5,ATP5J,COX6B1,UQCR11,NDUFC2,ETFDH,CYCS,NDUFA12,NDUFA13,ATP5A1,NDUFS2,SDHB,NDUFS8,ETFA,NDUFS1,NDUFA9,NDUFAB1,ATP5D,ATP5C1,ETFB,ATP5B,SDHA,NDUFV3,UQCRFS1,NDUFV2
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	194.0	-4.0748124	0.0	0.0	TRIM37,UBA2,KLHL9,UBA3,UBE2J2,UBE2V2,PSMB6,ANAPC2,ANAPC7,RNF220,UBE2O,RCHY1,SAE1,VHL,ANAPC10,PSME4,SKP1,SPSB2,DET1,UBE2B,RNF6,PSMB3,PSMB7,UBA6,UBE2H,TRIM32,PJA2,UBE2M,FBXO6,BTRC,FBXW11,PSMB2,FBXO27,PSMD13,TCEB2,ANAPC13,PSMC3,SMURF2,LRRC41,ZBTB16,CUL1,CDC23,UBE2R2,UBE3B,RNF123,ASB7,FBXO3,KLHL13,UBE4A,UBE2D2,PSMD7,FBXW8,KEAP1,PSMF1,GAN,KLHL20,SKP2,ANAPC11,CUL3,ARIH2,PJA1,PSMD6,PSMB1,PSME1,PSMA1,NPEPPS,PSMB10,UBR2,UBE2N,SMURF1,PSMC5,CBLB,RNF41,PSMA4,UBE2G1,UBOX5,ANAPC1,STUB1,UBR4,FBXO4,TRIP12,PSMC6,CUL2,PSMD12,CDC34,UBE3C,HECTD3,PSMD5,PSMB5,PSMC4,CDC27,ASB6,PSMD11,PSMD10,UBE2G2,PSMA7,HERC2,UBE2F,PARK2,UBE2E2,TCEB1,UBE2D4,CUL5,PSMA3,UBE2E3,UBE2L3,ANAPC5,PSMD3,PSMD2,UBE2K,UBE2A,ASB8,PSMC2,CDC16,WWP1,UBA5,ASB11,PSMD8,FBXO17,FBXW7,PSMA6,PSMC1,PSMD1,PSMD9,SPSB4,RNF182,PSMD14,SPSB1,LRR1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	62.0	-3.7623928	0.0	0.0	NDUFA3,NDUFB5,COX4I1,NDUFA8,UQCRH,NDUFA11,UQCRC1,NDUFB10,NDUFS4,NDUFC1,UQCRC2,NDUFB2,NDUFB1,SDHC,NDUFS7,NDUFA5,NDUFA2,NDUFV1,NDUFB4,NDUFB7,NDUFB9,UQCRQ,COX6C,COX8A,NDUFB3,NDUFA1,NDUFB6,NDUFA10,NDUFS6,NDUFA6,NDUFA4,CYC1,COX5A,NDUFS5,COX6B1,UQCR11,NDUFC2,ETFDH,CYCS,NDUFA12,NDUFA13,NDUFS2,SDHB,NDUFS8,ETFA,NDUFS1,NDUFA9,NDUFAB1,ETFB,SDHA,NDUFV3,UQCRFS1,NDUFV2
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	230.0	-3.6639757	0.0	0.0	SOCS1,SEC24C,CALR,UBE3A,TRIM37,UBA2,KLHL9,UBA3,UBE2J2,UBE2V2,PSMB6,ANAPC2,ANAPC7,RNF220,UBE2O,RCHY1,SAE1,VHL,ANAPC10,PSME4,SKP1,SPSB2,DET1,UBE2B,RNF6,PSMB3,PSMB7,UBA6,UBE2H,TRIM32,PJA2,SEC61B,UBE2M,FBXO6,BTRC,FBXW11,PSMB2,FBXO27,PSMD13,TCEB2,ANAPC13,MRC2,PSMC3,SMURF2,LRRC41,ZBTB16,CUL1,CDC23,UBE2R2,UBE3B,RNF123,ASB7,FBXO3,KLHL13,UBE4A,UBE2D2,PSMD7,FBXW8,KEAP1,PDIA3,PSMF1,GAN,KLHL20,SKP2,ANAPC11,CUL3,ARIH2,PJA1,PSMD6,PSMB1,PSME1,PSMA1,NPEPPS,PSMB10,UBR2,UBE2N,CANX,SMURF1,PSMC5,CBLB,RNF41,SEC31A,PSMA4,UBE2G1,UBOX5,ANAPC1,SEC24B,STUB1,UBR4,FBXO4,TRIP12,PSMC6,CUL2,PSMD12,CDC34,UBE3C,HECTD3,PSMD5,HSPA5,SEC13,PSMB5,PSMC4,CDC27,ASB6,PSMD11,SEC61G,PSMD10,UBE2G2,PSMA7,HERC2,UBE2F,PARK2,CD36,UBE2E2,SEC61A1,TCEB1,UBE2D4,CUL5,PSMA3,UBE2E3,UBE2L3,ANAPC5,PSMD3,PSMD2,UBE2K,UBE2A,ASB8,PSMC2,CDC16,WWP1,UBA5,ASB11,PSMD8,SAR1B,FBXO17,FBXW7,PSMA6,SEC23A,PSMC1,PSMD1,PSMD9,SPSB4,RNF182,PSMD14,SPSB1,LRR1
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	165.0	-3.3875265	0.0	0.0	MED12,CREBBP,MED23,NCOR2,MED1,NCOR1,RORA,NPAS2,MCEE,MED10,TGS1,PPARA,CPT2,HADHA,CLOCK,MED27,MED25,LPIN3,CDK8,ALAS1,ACADVL,MED26,PRKAB2,HMGCS1,TBL1XR1,GPD1L,PCCA,ACAT1,AGPAT6,NR1D1,ABCA1,MED9,MED6,LCLAT1,ECI1,BDH1,MED13L,ELOVL1,WWTR1,SIN3B,NCOA6,ARNTL,NCOA1,HMGCL,MED31,SIN3A,HDAC3,LPIN1,MED19,SLC25A20,ACADS,TIAM2,FDFT1,CCNC,PRKAG2,MED20,ACADM,MUT,MED8,CD36,ESRRA,TEAD1,NCOA2,PRKAA2,MED18,LPIN2,HSD17B12,ELOVL7,MED15,RXRA,CTGF,PCCB,MED24,TNFRSF21,HADH,ANKRD1,MED7,ACSL4,AGPAT3,ACSL3,MED16,YAP1,ECHS1,PPARG,OXCT1,DECR1,TECR,PPARGC1A,ELOVL3,GPD1,G0S2,ACACB,AGT,SULT2A1,ACACA,AGPAT2,ACADL,SLC25A1,ACOX1,ELOVL5,ACSL1,ME1,ACLY,ELOVL6,GPAM,FASN,FADS1,DGAT2,SREBF1
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	184.0	-3.3472338	0.0	0.0	PSMD6,PSMB1,PSME1,PSMA1,PSMB10,CCBL1,PSMC5,DBT,CDO1,PSMA4,ALDH18A1,PSMC6,PSMD12,GCDH,ACADSB,ASL,PSMD5,TST,AASS,PSMB5,PCBD1,PSMC4,DLST,ADI1,PSMD11,GRHPR,PSMD10,NQO1,PSMA7,SRM,DLD,OAZ3,PSMA3,LHB,AANAT,TPH1,PSMD3,PSMD2,SLC25A21,ARG2,OGDH,PSMC2,ALDH7A1,BCKDHB,CPS1,MCCC2,CTH,PSMD8,SUOX,GLUL,GLS2,GAMT,PSMA6,PSAT1,HIBCH,APIP,PSPH,DIO3,PSMC1,PSMD1,GSTZ1,ASS1,PSMD9,PCSK1,SLC25A15,IYD,TAT,FTCD,GPT2,CKB,SAT1,PHGDH,INHA,MCCC1,PSMD14,GPT,HGD,BHMT,SHMT1,CCBL2,QDPR,HPD,FAH,ALDH9A1,SLC25A10,CKMT1B
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	48.0	-3.2735846	0.0	0.0	PSMB6,AZIN1,PSME4,PSMB3,PSMB7,OAZ1,PSMB2,PSMD13,PSMC3,PSMD7,PSMF1,PSMD6,PSMB1,PSME1,PSMA1,PSMB10,PSMC5,PSMA4,PSMC6,PSMD12,PSMD5,PSMB5,PSMC4,PSMD11,PSMD10,NQO1,PSMA7,OAZ3,PSMA3,PSMD3,PSMD2,PSMC2,PSMD8,PSMA6,PSMC1,PSMD1,PSMD9,PSMD14
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	62.0	-3.2579904	0.0	0.0	SKP1,PSMB3,PSMB7,CCNE2,PSMB2,PSMD13,PSMC3,CDKN1B,CUL1,PSMD7,PSMF1,SKP2,RB1,PSMD6,PSMB1,PSME1,PSMA1,PSMB10,PSMC5,PSMA4,CCNH,PSMC6,PSMD12,CKS1B,PSMD5,PSMB5,PSMC4,PSMD11,PSMD10,PSMA7,PSMA3,PSMD3,PSMD2,PSMC2,PSMD8,PSMA6,CDC25A,PSMC1,PSMD1,PSMD9,MNAT1,CDK7,PSMD14,CCNE1
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	56.0	-3.227384	0.0	0.0	PSMB6,ANAPC2,ANAPC7,ANAPC10,PSMB3,PSMB7,PSMB2,PSMD13,PSMC3,CDC23,PSMD7,PSMF1,ANAPC11,PSMD6,PSMB1,PSME1,PSMA1,PSMB10,PSMC5,PSMA4,ANAPC1,PSMC6,PSMD12,PSMD5,PSMB5,PSMC4,CDC27,PSMD11,PSMD10,PSMA7,PSMA3,ANAPC5,PSMD3,PSMD2,PSMC2,CDC16,PSMD8,PSMA6,PSMC1,PSMD1,PSMD9,PSMD14
