Name	Size	NES	NOM p-value	FDR q-value	Gene Details
LIGASE_ACTIVITY	95.0	-3.378647	0.0	0.0	SARS,GCLM,ADSS,GCLC,ANAPC2,ARIH1,UBR5,ANAPC10,SUCLA2,TRAF6,VARS,GSS,FARS2,UBE2H,WWP2,ZER1,UBE2M,SMURF2,ERCC8,CDC23,TRAF7,FBXO3,UBE2D2,CAD,RNF139,PCCA,AMFR,ANAPC11,PFAS,SYVN1,HLCS,SMURF1,PAICS,FBXO7,MALT1,MYLIP,STUB1,SLC27A5,DARS,FBXW2,QARS,UBE3C,UBR3,FBXL2,BRAP,RNF14,YARS,PARK2,GARS,UBE2L3,ANAPC5,PC,UBE2K,NARS,PCCB,BTD,WWP1,CPS1,FARSB,SARS2,MTHFD1,ACSL4,FPGS,ACSS2,SLC27A6,ACACA,ACSL1
OXIDOREDUCTASE_ACTIVITY	268.0	-3.0102072	0.0	0.0	COX4I1,AKR1B1,HMOX2,MTRR,AKR1C2,IVD,UQCRH,ALDH8A1,NOS1,NOS2,CYB5R4,DEGS1,CYP4F3,BDH2,BBOX1,COX4I2,TSTA3,ADH5,HADHA,DHDH,UQCRC1,GLRX,EGLN2,COX11,SOD1,ALDH5A1,TXN,HSD17B7,MSRB3,PDIA5,DHRS3,NDUFS4,QSOX1,COX10,ACADVL,H6PD,KDM4A,AOX1,RDH5,CYP2C18,GLUD1,NOX1,IDH3B,FXN,CPOX,WWOX,NDUFS7,D2HGDH,CAT,UGDH,PRDX4,VCL,MGST3,COX15,CBR3,BDH1,HAO2,COX8A,NUDT5,CDO1,AOC3,PRDX3,PHYH,GMPR,GCDH,ACADSB,CYC1,COX5A,CBR1,APEX1,TXN2,AIFM2,MSRB2,EGLN1,BLVRA,UQCR11,ADI1,TXNL1,GRHPR,NQO1,ETFDH,ADH6,ACADM,ALDH2,RETSAT,DLD,CYCS,GLRX2,NDUFA13,PDHB,CYB5R3,NDUFS2,COX7A1,LDHC,ADH4,FDX1,ENOX2,GPX4,NDUFS8,ETFA,NDUFS1,ALOX15,PPOX,ACOX3,NDUFA9,MECR,CYB5A,OGDH,ALDH7A1,BCKDHB,TXNRD2,ALDH3A2,HADH,SUOX,ETFB,P4HB,MAOB,PRDX2,NOX4,SDHA,CYP8B1,NQO2,HSD17B4,AIFM1,CYP46A1,LOXL2,GSTZ1,NNT,DMGDH,ACOX2,XDH,PHGDH,ASPH,DECR1,LOX,HGD,LDHB,DHCR24,L2HGDH,PLOD2,GPD1,DUOX2,HPGD,LDHA,CYP17A1,AKR1C1,MSRA,QDPR,DHCR7,CYP3A4,ACADL,ALDH9A1,ME1,IDH1,SCD,FADS1
LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS	67.0	-2.7486954	0.0	0.0	GCLM,ADSS,GCLC,ANAPC2,ARIH1,UBR5,ANAPC10,TRAF6,GSS,UBE2H,WWP2,ZER1,UBE2M,SMURF2,ERCC8,CDC23,TRAF7,FBXO3,UBE2D2,CAD,AMFR,ANAPC11,PFAS,SYVN1,HLCS,SMURF1,PAICS,FBXO7,MALT1,MYLIP,STUB1,FBXW2,UBE3C,UBR3,FBXL2,BRAP,RNF14,PARK2,UBE2L3,ANAPC5,UBE2K,BTD,WWP1,CPS1,MTHFD1,FPGS
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	22.0	-2.7326276	0.0	0.0	GCDH,ACADSB,BLVRA,ACADM,RETSAT,PPOX,ACOX3,MECR,SDHA,ACOX2,DECR1,DHCR24,AKR1C1,DHCR7,ACADL
ACID_AMINO_ACID_LIGASE_ACTIVITY	57.0	-2.4895444	0.0	0.00416137	FBXO2,TRIM23,GCLM,GCLC,ANAPC2,ARIH1,UBR5,ANAPC10,TRAF6,GSS,UBE2H,WWP2,ZER1,UBE2M,SMURF2,ERCC8,CDC23,TRAF7,FBXO3,UBE2D2,AMFR,ANAPC11,SYVN1,SMURF1,PAICS,FBXO7,MALT1,MYLIP,STUB1,FBXW2,UBE3C,UBR3,FBXL2,BRAP,RNF14,PARK2,UBE2L3,ANAPC5,UBE2K,WWP1,FPGS
RNA_BINDING	247.0	-2.269235	0.0	0.019394524	RPS15A,RPS27,FAU,NUDT21,SRSF10,SURF6,RCAN3,RPL38,RPL27A,RPS3A,RPS3,RPS21,EIF2AK2,SMNDC1,SRRM1,RPS8,NOP56,RPL7,CPSF1,RBM3,DICER1,JAKMIP1,RPS13,DZIP3,RPS7,RPL14,RPL9,RPL19,RPL39,RPL34,RPS24,EXOSC2,RPL15,RPL24,RPL22,FUS,CWC22,RPL13,RPS2,RPS29,RPL35,MBNL1,APOBEC3G,RPS26,FBL,RPL41,RPS5,CIRBP,SF3B3,RPL31,RPS6,PABPC1,HNRNPF,RPL3,RPL4,RBM5,RPL30,HNRNPH1,RPL18,NR0B1,TIA1,TLR3,HNRNPAB,RBM45,DUSP11,RPS12,TRA2B,NUFIP2,ATXN1,CSTF1,PCBP1,SCAF11,HNRNPA0,AUH,PABPC3,NOL4,KHSRP,SRSF3,DDX17,GEMIN2,PCBP4,RPL6,TARBP2,RPLP1,FXR1,SF1,DDX43,CELF1,PTRF,RALY,KIN,TIAL1,RPL29,RPS14,DDX23,PCBP2,HNRNPK,SLBP,PTBP1,SNRNP40,RPS23,HNRNPU,SERBP1,SRP14,EIF4E,IGF2BP2,TROVE2,DAZL,RPS25,TLR9,MSI1,PPP1R8,LSM1,SNRNP70,NOL6,EIF2A,CPSF6,RBMS2,RPLP2,SARS,A1CF,ZRANB2,ZNF638,ILF2,APTX,RNPS1,NHP2,RBM4,RNMT,TARBP1,EIF4E2,MRPL23,RBM6,NCBP1,RNASEL,HNRNPUL1,RPP14,NCL,PABPN1,TXNL4A,FARS2,DDX19B,SSB,RBFOX2,EXOSC7,RPL7A,SF3A3,KHDRBS1,HNRNPA2B1,GEMIN5,MRPS7,TEP1,SF3B4,SRSF4,CELF4,PARN,RPS20,TRNT1,BCAS2,HNRNPA3,PRPF8,DAZAP1,PURB,HNRNPL,IREB2,RBPMS,RPLP0,NHP2L1,SNUPN,PSMA1,ZNF346,RAE1,SYNCRIP,XPOT,STAU2,SLU7,OASL,EWSR1,HNRNPR,ILF3,SEPSECS,AIMP1,STAU1,ZFP36,EIF4G3,CSTF3,HEXIM2,FXR2,GRSF1,LSM5,HSP90B1,EIF2S2,EIF4H,ADAT1,SNRPD1,AGFG1,AARS,ZNF239,NOP14,CELF2,APOBEC2,POP4,PAIP1,ETF1,EIF5A,RNASEH1,NOL3,MRPL12,MRPL3,PPIE,CSTF2,BARD1,CARS,NOVA1,CWC15,HEXIM1,SUPV3L1,PPARGC1A,ACO1,PRPF3,ELAVL2
MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	29.0	-2.1736808	0.0	0.033134792	COX4I1,UQCRH,ABCC8,COX4I2,UQCRC1,COX11,COX10,ATP6V0C,ATP6V0E1,TRAPPC10,COX15,COX8A,SLC9A5,COX5A,ATP6V1C1,SLC13A4,COX7A1,CYB5A,ABCB11,KCNA1,NNT,SLC9A2
SMALL_CONJUGATING_PROTEIN_LIGASE_ACTIVITY	51.0	-2.1512477	0.0019193857	0.033348504	ANAPC2,ARIH1,UBR5,ANAPC10,TRAF6,UBE2H,WWP2,ZER1,UBE2M,SMURF2,ERCC8,CDC23,TRAF7,FBXO3,UBE2D2,AMFR,ANAPC11,SMURF1,FBXO7,MALT1,MYLIP,STUB1,FBXW2,UBE3C,UBR3,FBXL2,BRAP,RNF14,PARK2,UBE2L3,ANAPC5,UBE2K,WWP1
PROTEIN_KINASE_REGULATOR_ACTIVITY	38.0	-2.150001	0.0020703934	0.029759992	GMFB,PKIG,MBIP,MAPK8IP2,CAMK2N1,TAOK3,ELP4,HEXIM2,PPP1R1B,CD24,DNAJC3,PKIA,PRKAR2B,CXCL10,ELP3,SFN,FGF13,AFAP1L2,CDKN2B,HEXIM1,MAPK8IP1,CDKN2C
KINASE_REGULATOR_ACTIVITY	43.0	-2.137488	0.006134969	0.029270204	GMFB,PKIG,MBIP,MAPK8IP2,CAMK2N1,TAOK3,ELP4,MALT1,HEXIM2,PPP1R1B,CD24,DNAJC3,PKIA,PRKAR2B,CXCL10,ELP3,RHOH,SFN,FGF13,AFAP1L2,CDKN2B,HEXIM1,MAPK8IP1,CDKN2C
