"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_id"
"ENSG00000003756",1079.15714689191,0.015532224456578,0.0642062722826092,0.241911325862552,0.808848873978549,0.929074980559336,"RBM5"
"ENSG00000003987",10.8238243341365,-0.268617128221369,0.243173439657263,-1.10463185699872,0.269319141303643,0.597075283114169,"MTMR7"
"ENSG00000003989",288.832194916241,-0.0639194052610939,0.18462902737333,-0.346204527914482,0.729189012113194,0.898443766538164,"SLC7A2"
"ENSG00000004059",351.790804680242,0.0906913748948886,0.0730544155699574,1.24142222187846,0.214449814212993,0.538651095725861,"ARF5"
"ENSG00000004139",14.8987668447443,-0.25143827180218,0.21186936701225,-1.18676085810764,0.235321962192467,0.562099945509457,"SARM1"
"ENSG00000004142",25.0688191843811,0.262166361081253,0.172455422444617,1.52019784223049,0.128461259569812,0.426914023079155,"POLDIP2"
"ENSG00000004399",2012.29541211721,-0.0215622397015852,0.07126139122208,-0.302579550185715,0.762210300921602,0.910682149387942,"PLXND1"
"ENSG00000004455",501.034093530194,0.192108806922553,0.104790211723378,1.83327052940475,0.0667623497730316,0.314380242736376,"AK2"
"ENSG00000004468",40.7179563635717,0.278331319914979,0.356586922496537,0.780542701808371,0.43507150304445,0.729585267428129,"CD38"
"ENSG00000004478",187.534833456864,-0.0474297354856751,0.112466624397839,-0.421722762104937,0.673227388135331,0.871570805670223,"FKBP4"
"ENSG00000004487",272.007497654487,0.108148783249512,0.0725129790455761,1.49144035554708,0.135845919603041,0.437709590473194,"KDM1A"
"ENSG00000004534",752.34718591744,-0.157964442939378,0.0963267604328522,-1.63988119427615,0.101029871701192,0.385404847260917,"RBM6"
"ENSG00000004660",74.1313410063823,-0.346369480159506,0.22157193393023,-1.5632371574126,0.117996823326461,0.411475164180414,"CAMKK1"
"ENSG00000004700",352.442632699866,0.0901213551789555,0.0590261488650604,1.52680391507469,0.126809777779344,0.425005546242082,"RECQL"
"ENSG00000004766",116.445070632994,-0.021146120349619,0.105788031874796,-0.199891424151327,0.841565497628344,0.940705920390413,"CCDC132"
"ENSG00000004776",3411.59334345109,0.258345323794144,0.115256408798832,2.24148337161068,0.0249947814496452,0.194998373137521,"HSPB6"
"ENSG00000004777",84.1958950741118,-0.351104038889372,0.132079352733134,-2.65828103805731,0.00785403682600413,0.107432931687682,"ARHGAP33"
"ENSG00000004779",194.191764805106,0.131325538686408,0.0941943059991972,1.39419827231943,0.163257739533767,0.475124700024921,"NDUFAB1"
"ENSG00000004799",3122.00694801906,-0.0233008883920409,0.256406431208358,-0.0908748204256484,0.927592057780108,0.975069465764245,"PDK4"
"ENSG00000004809",0.840377716092236,-0.806961422241335,0.404927333257582,-1.99285490497627,0.0462773375215452,NA,"SLC22A16"
"ENSG00000004838",6.71990311267361,-0.331056909680062,0.314656509105305,-1.05212159958613,0.29274376344604,NA,"ZMYND10"
"ENSG00000004846",12.67931345727,-0.205066676675707,0.375597912792729,-0.545973951641398,0.585083842791052,0.826622865770566,"ABCB5"
