"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000006712",228.437453432633,-0.18320216264431,0.116814599187651,-1.56831563792823,0.116807488181434,0.38972349291511
"ENSG00000006715",353.932935764559,-0.24673539914559,0.104805003664747,-2.35423300909232,0.0185609721746346,0.146055795223316
"ENSG00000006740",34.4868198773687,0.452867710306913,0.221780577076527,2.04196289989203,0.0411552115939089,0.22783170408711
"ENSG00000006744",339.206779165545,0.00888119363302688,0.111621490824451,0.0795652662173671,0.936583021145427,0.976523226885359
"ENSG00000006747",75.480486484931,0.0395873946667407,0.256030667652205,0.154619737665633,0.877121108724213,0.956251563169431
"ENSG00000006756",223.799959763475,-0.400486826948364,0.191637818033783,-2.0898110355116,0.0366347776495459,0.213903312429356
"ENSG00000006757",103.535860774638,-0.378733553966216,0.21294813850297,-1.77852484003251,0.0753176959616554,0.309744555376062
"ENSG00000006788",0.179707522889393,-0.0170200512658918,0.0709092756406422,-0.240025738693862,0.810310303175254,NA
"ENSG00000006831",986.779946946176,-0.443455782956165,0.157474819437451,-2.81604249200174,0.00486192357318785,0.066914152510749
"ENSG00000006837",4.96491257543189,0.049255584402394,0.246252019822623,0.200021037138591,0.841464128317711,0.941042470951358
"ENSG00000007001",1.18376248995907,-0.04501252352446,0.171581253888384,-0.26233940191241,0.793059787107306,NA
"ENSG00000007038",0.475311027102765,-0.0342805906665582,0.102265665248433,-0.335211144261183,0.737465815978609,NA
"ENSG00000007047",137.635790882498,0.0347155496797804,0.153415111518569,0.226285072807698,0.82097970748731,0.933858326055868
"ENSG00000007062",1.12003918638499,0.212555175698886,0.14038634545704,1.51407300337433,0.13000732486365,NA
"ENSG00000007080",226.441194981335,-0.194643454433895,0.157191543064754,-1.2382565285571,0.215620957129822,0.526731737676003
"ENSG00000007129",2.11051204630424,0.178944050536022,0.199263406752418,0.898027658226068,0.36917080426725,NA
"ENSG00000007168",990.289019607976,-0.105133581325985,0.0897280610565524,-1.17169121998215,0.241321049347514,0.553465943283215
"ENSG00000007171",4.64339850588609,0.219464947683562,0.238103736965777,0.921719879243669,0.356674708574466,0.657835533141574
"ENSG00000007174",16.3811247726092,0.0888170476559987,0.251953741556286,0.35251331100458,0.724453337605946,0.891477115858026
"ENSG00000007202",1169.46674534156,-0.445473987348331,0.124028375935457,-3.59171023556861,0.000328515004459872,0.0124182252230839
"ENSG00000007216",0,NA,NA,NA,NA,NA
"ENSG00000007237",607.842912101924,0.0615642369840918,0.23194331104336,0.265427947489216,0.790679809036566,0.921320410644917
"ENSG00000007255",56.1348195933795,0.088630544224619,0.216457357410465,0.409459605739111,0.682202404854356,0.870647170259514
"ENSG00000007264",51.9680774555241,-0.763032799031247,0.240927975950687,-3.16705769025106,NA,NA
"ENSG00000007306",0,NA,NA,NA,NA,NA
"ENSG00000007312",19.8004517349444,0.228837705552201,0.255641875424886,0.895149533588204,0.370707158055575,0.669893519224492
"ENSG00000007314",344.046873444708,0.652938942511185,0.232552787612289,2.80770206719587,0.00498963653210858,0.0676018446959782
"ENSG00000007341",93.9551874979899,0.0384890412809023,0.193208231511688,0.199210152589042,0.842098357970043,0.941477615976159
"ENSG00000007350",0,NA,NA,NA,NA,NA
"ENSG00000007372",13.3897846651021,0.152869584670095,0.248712746024299,0.614643146013753,0.538790414002217,0.786761508550419
"ENSG00000007376",57.5044052169319,-0.109984239603367,0.174509414346988,-0.630248173228511,0.528532225631549,0.782362267467758
"ENSG00000007384",229.153527787215,0.228408257731613,0.173608880455714,1.31564846874223,0.188292057532578,0.494566742326884
"ENSG00000007392",331.654032540096,0.329732189481364,0.156066452180831,2.11276789389247,0.0346206389330063,0.207959181854562
"ENSG00000007402",15.6405730907209,0.559019447858414,0.245605973913168,2.27608245415094,0.0228410750262331,0.165566973536678
"ENSG00000007516",98.3203807518289,0.186293857152188,0.204746418152486,0.909876025344898,0.362887894739774,0.662413653121696
"ENSG00000007520",186.799113522256,-0.309173428633601,0.130818497570855,-2.36337700229392,0.0181092368325524,0.143876965887465
"ENSG00000007541",184.35552518515,0.122108732528064,0.134482603523517,0.907989058277792,0.363884002586417,0.663446283070228
"ENSG00000007545",106.459320183438,0.174438862545011,0.161467358784683,1.08033514549294,0.279992964553601,0.591494197845608
"ENSG00000007866",140.305050264219,0.509304081598585,0.20573467646538,2.47553835040681,0.0133035473137507,0.120548734084692
"ENSG00000007908",15.8741348774192,0.0728647198601046,0.210818289493106,0.345628076365202,0.729622243031476,0.893237972153866
"ENSG00000007923",235.794850439289,-0.176968492520559,0.133046564653969,-1.33012447920638,0.183477261357451,0.488221702100011
"ENSG00000007933",89.4421914649188,0.473084085027678,0.255207102415729,1.85372617199748,0.0637783454108366,0.285991719751265
"ENSG00000007944",275.248807955863,-0.0559843179205038,0.177022329176652,-0.316255684697474,0.751808444662846,0.903704638183687
"ENSG00000007952",1.15831356877367,-0.200967352661488,0.169676383902822,-1.1844155800526,0.236248595830652,NA
"ENSG00000007968",4.93397020032159,-0.622609995599846,0.239417298026934,-2.6005221875397,0.00930819995903737,0.0978277712361556
"ENSG00000008018",596.804259075923,-0.0833406025837514,0.135128308822573,-0.616751614150518,0.537398571260385,0.785967895278352
"ENSG00000008056",1.80382222268286,0.156494623898652,0.192444575862879,0.813193217823704,0.416107287303094,NA
"ENSG00000008083",110.263794183415,0.00126747416267279,0.181522191896811,0.00698247497690699,0.994428836290078,0.997579554954403
"ENSG00000008086",11.2816361028734,0.10838978384874,0.256511998255928,0.422552491055786,0.672621795453367,0.86617304078015
"ENSG00000008118",0.83028789789561,0.00716428407788643,0.138705514005704,0.0516510401856975,0.958806749398223,NA
"ENSG00000008128",52.4457409334566,0.270129006494865,0.219133061119752,1.23271680281618,0.217681440630294,0.528467384310535
"ENSG00000008130",623.06116259187,0.0801841273455016,0.111746865217308,0.717551469471401,0.4730338901265,0.744394396040575
"ENSG00000008196",0.463307482546812,-0.150406499316879,0.117321693931988,-1.28200074748384,0.199842384013318,NA
"ENSG00000008197",0,NA,NA,NA,NA,NA
"ENSG00000008226",149.172993950314,-0.201100640628339,0.217142670549326,-0.926122167142904,0.35438249521454,0.656691351057495
"ENSG00000008256",504.826506025468,0.558940187077412,0.134505997627806,4.15550382090817,3.24571520325669e-05,0.00250154483415445
"ENSG00000008277",135.242992383859,-0.105548752341542,0.248415882211823,-0.424887295456984,0.670918836487109,0.864782776046238
"ENSG00000008282",555.643778544431,0.351661639784115,0.0929402942072442,3.78373710545781,0.000154491007941576,0.00752018860762625
"ENSG00000008283",196.835204102413,-0.10820655431233,0.194815704591052,-0.555430346539423,0.57860034048109,0.812606046111982
"ENSG00000008294",775.093183317867,-0.0532862479589595,0.10914659243392,-0.488208076594057,0.625402464337745,0.839254051824099
"ENSG00000008300",13.074580024024,0.437395451732418,0.255948706423848,1.70891839167218,0.0874660672239008,0.337092479350262
"ENSG00000008311",137.697553731889,0.046747362088219,0.233544105684918,0.200165026435252,0.84135151848863,0.941042470951358
"ENSG00000008323",247.196230718361,-0.144133612683595,0.250483094627994,-0.575422516627942,0.565005579526343,0.805255495548633
"ENSG00000008324",36.7496763990785,0.0481956204898339,0.195826310636324,0.246114121913576,0.80559389153905,0.927623178728523
"ENSG00000008382",60.7394428709264,0.153342300224364,0.188743170335778,0.812438934619806,0.416539812918895,0.705208199858623
"ENSG00000008394",4054.85646679878,-0.334641790615693,0.174011825116861,-1.9230979871107,0.0544677451017277,0.26347002196897
"ENSG00000008405",88.5346607190496,0.340709318511497,0.188090517175276,1.81141146097227,0.0700771831814241,0.299501159049876
"ENSG00000008438",1.09638104783852,-0.123445305844091,0.163190638251029,-0.756448452969469,0.449380366858735,NA
"ENSG00000008441",1579.31750300265,-0.337267894792691,0.181830564366035,-1.85484709882851,0.0636180641003994,0.285709502439501
"ENSG00000008513",382.126946028978,0.0201459505761918,0.181904584814598,0.110750097897341,0.911814517923839,0.969037672167092
"ENSG00000008516",30.0101810851662,0.294199724970456,0.251428565333532,1.17011257086157,0.241955670261556,0.554086823208611
"ENSG00000008517",86.3909939610617,0.879293267110243,0.24204041689138,3.63283652541733,0.000280322625407712,0.0113710987786
"ENSG00000008710",932.369530401069,-0.00517293430372553,0.155463485520876,-0.0332742720028034,0.973455870363122,0.989794289764555
"ENSG00000008735",8.0552038773072,0.292927540907873,0.255976202835892,1.14435458320972,0.25247661520238,0.565119084011393
"ENSG00000008838",313.321160947233,-0.0902923589681795,0.12402165262116,-0.728037056916092,0.466590902330372,0.740111546767579
"ENSG00000008853",123.778827520324,0.114285167329833,0.170303951866533,0.671065856530433,0.502178576748309,0.765153585417824
"ENSG00000008869",256.473399601815,-0.335099499196407,0.151802078103791,-2.20747636252575,0.0272807966085376,0.184348023063927
"ENSG00000008952",1254.44008116247,-0.31855162472365,0.116783556909525,-2.72770956077695,0.00637757336372434,0.0787854632902474
"ENSG00000008988",3625.0002953273,-0.0171070538475779,0.141192327566689,-0.121161355878192,0.903563232103694,0.966545818411176
"ENSG00000009307",5942.53502440414,-0.364552191617483,0.137404135042711,-2.65313843360075,0.0079747157080366,0.0904109171310384
"ENSG00000009335",488.539470186051,-0.341941393938728,0.107738142329768,-3.17381928576514,0.00150447329555244,0.0323823631278295
"ENSG00000009413",366.777224292538,-0.0470846378203723,0.173088919200816,-0.272025719715455,0.785602243307325,0.919511814206832
"ENSG00000009694",69.6824157180923,-0.446305271182355,0.250536714430774,-1.78139667951012,0.074847670307882,0.309072986095419
"ENSG00000009709",0.0694984723318852,0.0287968254737665,0.0499104539477894,0.576969816862224,0.563959845352583,NA
"ENSG00000009724",34.6963800176115,0.147738346391414,0.202748057463607,0.728679466721564,0.466197755881133,0.73965707540473
"ENSG00000009765",2.57273224065891,0.138656721114217,0.225846908286044,0.613941196567557,0.539254185786116,NA
"ENSG00000009780",122.147468517128,0.0207784410281265,0.199392698622326,0.104208635379791,0.917003781243724,0.970856016234795
"ENSG00000009790",38.4674582026611,0.418282878510621,0.250853379911557,1.66743967594973,0.0954270100847586,0.352290747384036
"ENSG00000009830",116.560458014307,0.229960360511927,0.153175497303715,1.50128685435873,0.133281383578221,0.416631959076308
"ENSG00000009844",148.756619870319,-0.158342079849699,0.139953971415435,-1.1313868284572,0.257892312878096,0.570027438242442
"ENSG00000009950",21.2807982545374,-0.0670271320014269,0.256508463709833,-0.261305732497191,0.793856746212858,0.923154035723911
