Name	Size	NES	NOM p-value	FDR q-value	Gene Details
M_PHASE_OF_MITOTIC_CELL_CYCLE	83.0	2.655258	0.0	0.0	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,AURKA,ZWINT,NCAPH,TTK,NUSAP1,MAD2L1,KIF2C,UBE2C,CDCA5,KIF15,BIRC5,CENPE,DLGAP5,NDC80,SMC4,PKMYT1,MPHOSPH9,RCC1,MPHOSPH6,EGF,PLK1,NEK6
MITOSIS	80.0	2.5399516	0.0	0.0	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,AURKA,ZWINT,NCAPH,TTK,NUSAP1,MAD2L1,KIF2C,UBE2C,CDCA5,KIF15,BIRC5,CENPE,NDC80,SMC4
M_PHASE	109.0	2.4988976	0.0	0.0	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,AURKA,ZWINT,NCAPH,TTK,NUSAP1,MAD2L1,KIF2C,UBE2C,CDCA5,KIF15,BIRC5,CENPE,RAD51,KPNA2,DLGAP5,NDC80,CCNA1,SMC4,PKMYT1,MRE11A,MPHOSPH9,RCC1,MPHOSPH6,EGF,PLK1,NEK6
SPINDLE	38.0	2.444979	0.0	0.0	CDC20,BUB1,TPX2,KIF11,CENPF,AURKA,TTK,KIF4A,BIRC5,TUBG1,DLGAP5,CDK1,KIF23
CELL_CYCLE_PROCESS	188.0	2.3540154	0.0	0.0	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,CENPF,AURKA,ZWINT,E2F1,NCAPH,TTK,BCAT1,NUSAP1,MAD2L1,KIF2C,UBE2C,CDKN3,CDKN1A,CDCA5,KIF15,BRCA2,BIRC5,CENPE,RAD51,KPNA2,TUBG1,PRUNE2,DLGAP5,NDC80,RACGAP1,CCNA1,SMC4,CDKN2C,CDC6,KIF23,CDKN2A,PKMYT1,MRE11A,MPHOSPH9,RCC1,CKAP5,MPHOSPH6,EGF,MYO16,GSPT1,PLK1,NEK6
MITOTIC_CELL_CYCLE	151.0	2.3275108	0.0	0.0	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,CENPF,AURKA,ZWINT,E2F1,NCAPH,TTK,BCAT1,NUSAP1,MAD2L1,KIF2C,UBE2C,CDKN3,CDKN1A,CDCA5,KIF15,BIRC5,CENPE,KPNA2,DLGAP5,NDC80,SMC4,CDKN2C,CDC6,KIF23,CDKN2A,PKMYT1,MPHOSPH9,RCC1,MPHOSPH6,EGF,MYO16,GSPT1,PLK1,NEK6,SIK1
CHROMOSOMEPERICENTRIC_REGION	30.0	2.3171065	0.0	0.00021662214	BUB1,BUB1B,CENPF,ZWINT,MAD2L1,CENPA,BIRC5,CENPE,NDC80,PSEN2
CELL_CYCLE_PHASE	165.0	2.2962391	0.0	0.00018954437	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,CENPF,AURKA,ZWINT,E2F1,NCAPH,TTK,BCAT1,NUSAP1,MAD2L1,KIF2C,UBE2C,CDKN3,CDKN1A,CDCA5,KIF15,BIRC5,CENPE,RAD51,KPNA2,PRUNE2,DLGAP5,NDC80,CCNA1,SMC4,CDKN2C,CDC6,CDKN2A,PKMYT1,MRE11A,MPHOSPH9,RCC1,MPHOSPH6,EGF,MYO16,GSPT1,PLK1,NEK6
REGULATION_OF_MITOSIS	40.0	2.2584023	0.0	0.0001684839	ANLN,CDKN2B,BUB1,BUB1B,ZWINT,TTK,NUSAP1,MAD2L1,UBE2C,BIRC5,PKMYT1,RCC1,EGF,NEK6
SPINDLE_POLE	17.0	2.1310096	0.0	0.0022909597	BUB1,TPX2,KIF11,CENPF,TUBG1,DLGAP5
MITOTIC_SISTER_CHROMATID_SEGREGATION	16.0	2.1147616	0.0	0.0028565545	ESPL1,ZWINT,NCAPH,NUSAP1,CDCA5,CENPE,NDC80,SMC4
CHROMOSOME_SEGREGATION	32.0	2.1058044	0.0	0.0028579838	TOP2A,ESPL1,CENPF,ZWINT,NCAPH,NUSAP1,CDCA5,CENPE,NDC80,SMC4,PSEN2,RIOK3,NEK6
CELL_CYCLE_CHECKPOINT_GO_0000075	46.0	2.098446	0.0	0.0029649187	CDKN2B,BUB1,BUB1B,ZWINT,TTK,MAD2L1,CDT1,BIRC5,ATR,CDC6,CDC45,CDKN2A
KINETOCHORE	24.0	2.098105	0.0021097045	0.0027531388	BUB1,BUB1B,CENPF,ZWINT,MAD2L1,CENPE,PSEN2
OXIDOREDUCTASE_ACTIVITY_GO_0016705	32.0	2.0943253	0.0	0.0025695963	SCD,FADS1,PLOD2,CYP7B1,MSMO1,P4HB,CYP17A1,ASPH,CYP19A1,KMO
STEROID_BIOSYNTHETIC_PROCESS	20.0	2.0873404	0.0	0.0024966046	DHCR24,TFCP2L1,DHCR7,CYP7B1,NPC1L1,CYP19A1,NR0B1
SISTER_CHROMATID_SEGREGATION	17.0	2.085487	0.0	0.0024273398	ESPL1,ZWINT,NCAPH,NUSAP1,CDCA5,CENPE,NDC80,SMC4
MITOTIC_CELL_CYCLE_CHECKPOINT	20.0	2.083487	0.0	0.0022924875	CDKN2B,BUB1,BUB1B,ZWINT,TTK,MAD2L1
OXIDOREDUCTASE_ACTIVITY	268.0	2.0533519	0.0	0.003458619	SCD,FADS1,DHCR24,ME1,AOX1,DHCR7,LDHB,AKR1C1,IDH1,LDHA,PLOD2,CYP7B1,HPGD,LOXL2,NQO1,QDPR,NNT,DECR1,CYCS,MSMO1,LOX,AOC2,ALDH9A1,HSD17B4,MDH1,P4HB,CYP17A1,EHHADH,CYP46A1,QSOX1,GPD1,DHRS9,ASPH,NOX1,CYB5A,COX5A,CYP19A1,SRD5A1,BDH1,OGDH,TMX1,KMO,PDHB,UQCRH,NDUFS1,FXN,CDO1,GLRX,FDX1,RETSAT,ME2,MECR,ALDH3B1,DLD,MSRA,CYP1B1,GLRX2,GSR,AIFM1,NUDT5,L2HGDH,HMOX1,ALDH3A2,ADH6,ETFB,GLUD2,NCF2,ACADL,GSTZ1,PRDX3,GLUD1,ADI1,PHGDH,NQO2,ADH4,CYB5R4,ACADSB,ALDH1A2,TXNRD1,ETFDH,CYP27A1,ACADM,PRDX2,SUOX,TXNL1,BCKDHB,CYP3A4
COFACTOR_METABOLIC_PROCESS	51.0	2.02657	0.0	0.004234912	ME1,ACLY,PGD,NNT,GPX1,GCLC,PDSS2,UROS,GCLM,TSPO,PDHB,PPT1,COQ2,ALAS2,GLRX2,FECH,GLYAT,ACO2,COQ3,SDHC,ALDH1L1
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	22.0	2.0134284	0.0021881838	0.0052004005	DHCR24,DHCR7,AKR1C1,DECR1,RETSAT,MECR,ACADL,ACADSB,ACADM,ACOX3,IVD,BLVRA
COENZYME_METABOLIC_PROCESS	36.0	2.012685	0.0	0.0050265174	ME1,ACLY,PGD,NNT,GPX1,GCLC,PDSS2,GCLM,PDHB,COQ2,GLRX2,GLYAT,ACO2,COQ3,SDHC,ALDH1L1
GOLGI_VESICLE_TRANSPORT	48.0	2.0087123	0.0	0.0049314685	RAB2A,EXOC5,KIF1C,TMX1,YKT6,AP3B2,DOPEY2,COPB2,SEC22B,OPTN,COPB1,GOLGA5,NAPA,COG3,TMED10,SCAMP3,ZW10,STX7,STEAP2,COG2,ERGIC1,SEC22A,SNAP23,COPE,RAB14,MON2,GOSR1,NAPG
CELL_CYCLE_GO_0007049	305.0	2.0046597	0.0	0.0050255437	ANLN,CDC20,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,CENPF,AURKA,ZWINT,CCND1,E2F1,NCAPH,TTK,BCAT1,NUSAP1,MAD2L1,KIF2C,UBE2C,CDKN3,CDKN1A,CDCA5,KIF15,BRCA2,CDT1,BIRC5,CENPE,RAD51,KPNA2,TUBG1,PRUNE2,HPGD,DLGAP5,NDC80,RACGAP1,CCNA1,SMC4,CDKN2C,ATR,MYC,MCM2,CDC6,KIF23,CDC45,CDKN2A,CCND2,UHMK1,PKMYT1,CDC25A,MRE11A,MPHOSPH9,IL8,GPS2,RCC1,CKAP5,MPHOSPH6,EGF,MYO16,GSPT1,STRN3,GADD45A,PLK1,NEK6,SIK1
ELECTRON_CARRIER_ACTIVITY	77.0	1.9863831	0.0	0.0060866643	ME1,LOXL2,NQO1,QDPR,CYCS,AOC2,ASPH,COX5A,CYP19A1,SRD5A1,KMO,NDUFS1,FXN,FDX1,ME2,DLD,GSR,AIFM1,ADH6,ETFB,NCF2,PHGDH,NQO2,CYB5R4,ALDH1A2,TXNRD1,ETFDH
PROTEASOME_COMPLEX	23.0	1.9851068	0.0	0.0060228696	PSMD14,PSMD1,PSMD8,PSMC2,PSMD12,PSMD2,KIAA0368,PSMD11,PSMD7,PSMD3,PSMC4,PSMC6,ADRM1,PSMD10,PSMC5,PSME3,PSMC3,PSMD13,PSMD5
REGULATION_OF_DNA_METABOLIC_PROCESS	43.0	1.9801755	0.0021691974	0.0061871368	CCDC88A,CDT1,RAD51,KPNA2,ATR,CDC6,CDC45,MRE11A,KPNA1,S100A11,GLI2,TIPIN,RAD50,UBE2V1,TLK2,TLK1,NBN
