Name	Size	NES	NOM p-value	FDR q-value	Gene Details
OXIDOREDUCTASE_ACTIVITY	268.0	2.0663629	0.0	0.011539735	SCD,FADS1,DHCR24,ME1,AOX1,DHCR7,LDHB,AKR1C1,IDH1,LDHA,PLOD2,CYP7B1,HPGD,LOXL2,NQO1,QDPR,NNT,DECR1,CYCS,MSMO1,LOX,AOC2,ALDH9A1,HSD17B4,MDH1,P4HB,CYP17A1,EHHADH,CYP46A1,QSOX1,GPD1,DHRS9,ASPH,NOX1,CYB5A,COX5A,CYP19A1,SRD5A1,BDH1,OGDH,TMX1,KMO,PDHB,UQCRH,NDUFS1,FXN,CDO1,GLRX,FDX1,RETSAT,ME2,MECR,ALDH3B1,DLD,MSRA,CYP1B1,GLRX2,GSR,AIFM1,NUDT5,L2HGDH,HMOX1,ALDH3A2,ADH6,ETFB,GLUD2,NCF2,ACADL,GSTZ1,PRDX3,GLUD1,ADI1,PHGDH,NQO2,ADH4,CYB5R4,ACADSB,ALDH1A2,TXNRD1,ETFDH,CYP27A1,ACADM,PRDX2,SUOX,TXNL1,BCKDHB,CYP3A4
OXIDOREDUCTASE_ACTIVITY_GO_0016705	32.0	2.049058	0.0	0.0065751774	SCD,FADS1,PLOD2,CYP7B1,MSMO1,P4HB,CYP17A1,ASPH,CYP19A1,KMO
ELECTRON_CARRIER_ACTIVITY	77.0	1.9767156	0.0	0.013224052	ME1,LOXL2,NQO1,QDPR,CYCS,AOC2,ASPH,COX5A,CYP19A1,SRD5A1,KMO,NDUFS1,FXN,FDX1,ME2,DLD,GSR,AIFM1,ADH6,ETFB,NCF2,PHGDH,NQO2,CYB5R4,ALDH1A2,TXNRD1,ETFDH
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	22.0	1.9719429	0.0	0.011416249	DHCR24,DHCR7,AKR1C1,DECR1,RETSAT,MECR,ACADL,ACADSB,ACADM,ACOX3,IVD,BLVRA
TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS	58.0	1.9532402	0.0	0.011523823	PNPLA3,DGAT2,TGM1,BRCA2,SOAT1,ACLY,TGM2,SAT1,HMGCS1,AGPAT2,AANAT,NAT1,TGM5,YKT6,ALAS2,ACSL3,CS,GLYAT,GNPAT
MICROTUBULE_MOTOR_ACTIVITY	16.0	1.9256741	0.0021786492	0.013982142	KIF11,KIF2C,KIF4A,CENPE,KIF5B,KIF23,KIF1B,KIF3B
METALLOPEPTIDASE_ACTIVITY	47.0	1.8715945	0.002173913	0.024753522	MMP8,MMP9,MME,ERAP2,MMP12,DPEP1,ANPEP,CPA2,PAPPA,PEPD,IDE,LNPEP,MEP1A,ADAMTS2
MOTOR_ACTIVITY	28.0	1.8538712	0.004219409	0.027119517	KIF11,KIF2C,KIF4A,CENPE,KIF5B,KIF23,KIF1B,KIF3B
LIGASE_ACTIVITY	95.0	1.8200334	0.0	0.035695687	ACACA,ACSL1,UBE2C,ACSS2,ACSL4,GCLC,YARS,RNF14,PC,GCLM,PAICS,RNF144B,GARS,FBXO22,WWP1,UBR3,NARS,SARS2,UBE2K,UBE2L3,MTHFD1,UBE3C,FARSB,FARS2,SUCLA2,ERCC8,HLCS,FPGS,PCCB,BTD,TRIM23,LIG4,ADSS,MDM2,SARS,GSS,UBR5,SLC27A6,AMFR,FBXW2,FBXO7
OXIDOREDUCTASE_ACTIVITY_GO_0016616	53.0	1.760175	0.0021978023	0.060441557	ME1,LDHB,AKR1C1,IDH1,LDHA,HPGD,HSD17B4,EHHADH,GPD1,DHRS9,BDH1,ME2
INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	52.0	1.7573485	0.0	0.05615473	SLC31A2,SLC31A1,SLC9A7,NNT,SLC30A3,ATP2B4,CYB5A,COX5A,UQCRH,FXN,ITPR2,KCNA1,ATP2C1,ATP6V1B2,ATP2A2,SLC22A3,SLC11A2,ATP6V1C1,ATP6V0E1,ATP2B1
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	58.0	1.7430962	0.0	0.05914414	ME1,LDHB,AKR1C1,IDH1,LDHA,HPGD,HSD17B4,MDH1,EHHADH,GPD1,DHRS9,BDH1,ME2,L2HGDH,ADH6
TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY	19.0	1.7267641	0.0064935065	0.06514315	PTPRZ1,PTPRT,PTPRO,PTPRJ,PTPRG,PTPRE,PTPRF,PTPRC,PTPRU
DI___TRI_VALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	21.0	1.7130454	0.016494846	0.06765461	SLC31A2,SLC31A1,SLC30A3,ATP2B4,FXN,ITPR2,ATP2C1,ATP2A2,SLC11A2,ATP2B1
COFACTOR_BINDING	22.0	1.7079396	0.015317286	0.06677171	ME1,BIRC5,HPGD,NNT,GCLC,HACL1,ACOT7,ALB
SIGNAL_SEQUENCE_BINDING	15.0	1.6899445	0.014767933	0.07473791	KPNA2,KPNA3,TNPO1,KPNA1,SSR3,SSR1,KPNB1
COENZYME_BINDING	16.0	1.6784886	0.010570824	0.07878639	ME1,HPGD,NNT,GCLC,HACL1,ACOT7
