Name	Size	NES	NOM p-value	FDR q-value	Gene Details
M_PHASE_OF_MITOTIC_CELL_CYCLE	83.0	2.595649	0.0	0.0	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,AURKA,ZWINT,NCAPH,TTK,NUSAP1,MAD2L1,KIF2C,UBE2C,CDCA5,KIF15,BIRC5,CENPE,DLGAP5,NDC80,SMC4,PKMYT1,MPHOSPH9,RCC1,MPHOSPH6,EGF,PLK1,NEK6
MITOSIS	80.0	2.5593696	0.0	0.0	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,AURKA,ZWINT,NCAPH,TTK,NUSAP1,MAD2L1,KIF2C,UBE2C,CDCA5,KIF15,BIRC5,CENPE,NDC80,SMC4
M_PHASE	109.0	2.4889433	0.0	0.0	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,AURKA,ZWINT,NCAPH,TTK,NUSAP1,MAD2L1,KIF2C,UBE2C,CDCA5,KIF15,BIRC5,CENPE,RAD51,KPNA2,DLGAP5,NDC80,CCNA1,SMC4,PKMYT1,MRE11A,MPHOSPH9,RCC1,MPHOSPH6,EGF,PLK1,NEK6
CELL_CYCLE_PROCESS	188.0	2.3198988	0.0	0.0	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,CENPF,AURKA,ZWINT,E2F1,NCAPH,TTK,BCAT1,NUSAP1,MAD2L1,KIF2C,UBE2C,CDKN3,CDKN1A,CDCA5,KIF15,BRCA2,BIRC5,CENPE,RAD51,KPNA2,TUBG1,PRUNE2,DLGAP5,NDC80,RACGAP1,CCNA1,SMC4,CDKN2C,CDC6,KIF23,CDKN2A,PKMYT1,MRE11A,MPHOSPH9,RCC1,CKAP5,MPHOSPH6,EGF,MYO16,GSPT1,PLK1,NEK6
REGULATION_OF_MITOSIS	40.0	2.319467	0.0	0.0	ANLN,CDKN2B,BUB1,BUB1B,ZWINT,TTK,NUSAP1,MAD2L1,UBE2C,BIRC5,PKMYT1,RCC1,EGF,NEK6
CELL_CYCLE_PHASE	165.0	2.3144128	0.0	0.0	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,CENPF,AURKA,ZWINT,E2F1,NCAPH,TTK,BCAT1,NUSAP1,MAD2L1,KIF2C,UBE2C,CDKN3,CDKN1A,CDCA5,KIF15,BIRC5,CENPE,RAD51,KPNA2,PRUNE2,DLGAP5,NDC80,CCNA1,SMC4,CDKN2C,CDC6,CDKN2A,PKMYT1,MRE11A,MPHOSPH9,RCC1,MPHOSPH6,EGF,MYO16,GSPT1,PLK1,NEK6
MITOTIC_CELL_CYCLE	151.0	2.3016136	0.0	0.0	ANLN,CDKN2B,BUB1,ESPL1,BUB1B,TPX2,KIF11,CENPF,AURKA,ZWINT,E2F1,NCAPH,TTK,BCAT1,NUSAP1,MAD2L1,KIF2C,UBE2C,CDKN3,CDKN1A,CDCA5,KIF15,BIRC5,CENPE,KPNA2,DLGAP5,NDC80,SMC4,CDKN2C,CDC6,KIF23,CDKN2A,PKMYT1,MPHOSPH9,RCC1,MPHOSPH6,EGF,MYO16,GSPT1,PLK1,NEK6,SIK1
STEROID_BIOSYNTHETIC_PROCESS	20.0	2.1147358	0.0021141649	0.0014930278	DHCR24,TFCP2L1,DHCR7,CYP7B1,NPC1L1,CYP19A1,NR0B1
CHROMOSOME_SEGREGATION	32.0	2.0847902	0.0	0.0033375868	TOP2A,ESPL1,CENPF,ZWINT,NCAPH,NUSAP1,CDCA5,CENPE,NDC80,SMC4,PSEN2,RIOK3,NEK6
CELL_CYCLE_CHECKPOINT_GO_0000075	46.0	2.079199	0.0	0.0032768606	CDKN2B,BUB1,BUB1B,ZWINT,TTK,MAD2L1,CDT1,BIRC5,ATR,CDC6,CDC45,CDKN2A
