Name	Size	NES	NOM p-value	FDR q-value	Gene Details
RNA_BINDING	228.0	2.6572707	0.0	0.0073735463	MOV10L1,STAU2,ACO1,IGF2BP2,DZIP3,AUH,LSM5,MBNL1,FARS2,BARD1,CWC15,ANG,MRPL12,RBFOX2,IREB2,RPS19,EIF2AK2,CARS,GEMIN5,FXR1,EIF2A,GRSF1,SNRNP40,SMNDC1,SCAF11,CELF2,PABPC4,ZRANB2,PCBP1,ATXN1,SUPV3L1,HEXIM2,RBM45,TROVE2,RBMS2,KIN,KHDRBS1,SLU7,RNASEH1,NCBP1,NPM1,SERBP1,RPL29,EIF4B,SEPSECS,PARN,ZNF638,DDX43,GEMIN2,RPS20,RPP14,TRNT1,RAE1,PABPC1,TIAL1,RPLP2,RPS3A,RPL7,SRSF10,CSTF3,TIA1,DUSP11,PAIP1,MRPL3,TRA2B,SRSF3,RPL9,CIRBP,HNRNPU,RPS23,APTX,DDX17,CPSF6,RBM4,POP4,RPL31,MRPS7,RNMT,RPL4,SRSF4,DICER1,SF3B3,NUFIP2,XPOT,HNRNPA0,EIF2S2,RPL22,AARS,RPL6,RPL24,HNRNPA3,DAZAP1,SRRM1,NOP14,RPL14,RPL15,HNRNPUL1,TLR3,NCL,KHSRP,RPS24,RPS7,PTRF,ILF2,RBM5,CELF1,APOBEC3F,ZNF346,RPS10,RPL30,EIF5A,DDX19B,BCAS2,ETF1,RPS25,EIF4G3,SARS,PCBP2,RPS2,TXNL4A,RPL39,RPS15A,HSP90B1,RPS12,RPL7A,SF3A3,RPL3,EIF4A3,RCAN3,RPS13,PURB,RPS14,EIF4E,SYNCRIP,RPL28,ILF3,TEP1,FXR2,RPS5,SF1,CWC22,RPLP0,PRPF8,HNRNPR,HNRNPL,RPL35,SRP14,NUDT21,RPL38,SLBP,PSMA1,RPS6,AIMP1,RPL34,TARBP2,OASL,HNRNPK,STAU1,HNRNPA2B1,RPL13,RPL21,RPL18A,RPS8,RPL19,EIF4E2,NHP2,RPS3,HNRNPH1,PABPN1,RNASEL,RPL41,PPP1R8,RALY,HEXIM1,SNUPN,RPS29,TARBP1,RNPS1,RAD51AP1,HNRNPF,RPLP1,AGFG1,SSB,EWSR1,NHP2L1,EXOSC2,MRPL23,NOL6,RBPMS,RPL26,NOL3,DDX23,RPL27A,RPS27,PPIE,AKAP1,FBL,CSTF2,RPS21,FUS,EIF4H,PCBP4,SNRPD1,RPL18,RBM6,NUFIP1,LSM1,FAU
MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	27.0	2.603758	0.0	0.004161594	KCNA1,CYB5A,ABCB11,ABCC8,SLC9A5,UQCRH,ATP6V1C1,ATP6V0C,COX11,COX5B,COX5A,UQCRC1,NNT,COX4I2,SLC8A1,COX10,COX7A2L,SLC9A3,COX7A1,SLC9A7,COX4I1,COX15,TRAPPC10,COX8A,ATP6V0E1
LIGASE_ACTIVITY	90.0	2.541947	0.0	0.005478616	ACACA,ACSS2,MTHFD1,ACSL1,MYLIP,DZIP3,CPS1,SUCLA2,PC,FARS2,RNF217,HUWE1,FBXL6,PCCA,PCCB,FPGS,UBR3,TRIM23,FBXO22,UBR5,DARS,MDM2,ERCC8,ARIH1,XRCC4,LIG4,FBXL2,FBXO3,ZER1,ANAPC10,DDB2,ACSL4,KARS,PARK2,FBXO7,AMFR,STUB1,UBE2K,TRAF6,UBE2D3,UBE3C,UBE2M,GCLC,BRAP,RNF14,QARS,UBE2D2,FBXW2,UBE2H,FARSA,GSS,GMPS,CDC23,WWP1,ANAPC11,NARS,TRAF7,GARS,SARS,ANAPC4,MALT1,UBE2L3,CBL,PAICS,HLCS,CTPS2,SLC27A5,ADSS,FARSB,RNF144B,UHRF2,ANAPC2,SMURF1,SYVN1,UBE2E1,YARS
ACID_AMINO_ACID_LIGASE_ACTIVITY	55.0	2.4314694	0.0	0.009714752	MYLIP,DZIP3,RNF217,HUWE1,FBXL6,FPGS,UBR3,TRIM23,FBXO22,UBR5,MDM2,ERCC8,ARIH1,FBXL2,FBXO3,ZER1,ANAPC10,DDB2,PARK2,FBXO7,AMFR,STUB1,UBE2K,TRAF6,UBE2D3,UBE3C,UBE2M,GCLC,BRAP,RNF14,UBE2D2,FBXW2,UBE2H,GSS,CDC23,WWP1,ANAPC11,TRAF7,ANAPC4,MALT1,UBE2L3,CBL,PAICS,RNF144B,UHRF2,ANAPC2,SMURF1,SYVN1,UBE2E1
HYDROGEN_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	21.0	2.3638759	0.0	0.01093334	CYB5A,SLC9A5,UQCRH,ATP6V1C1,ATP6V0C,COX11,COX5B,COX5A,UQCRC1,NNT,COX4I2,COX10,COX7A2L,SLC9A3,COX7A1,SLC9A7,COX4I1,COX15,COX8A,ATP6V0E1
SMALL_CONJUGATING_PROTEIN_LIGASE_ACTIVITY	49.0	2.3558192	0.0	0.00962204	MYLIP,DZIP3,RNF217,HUWE1,FBXL6,UBR3,TRIM23,FBXO22,UBR5,MDM2,ERCC8,ARIH1,FBXL2,FBXO3,ZER1,ANAPC10,DDB2,PARK2,FBXO7,AMFR,STUB1,UBE2K,TRAF6,UBE2D3,UBE3C,UBE2M,BRAP,RNF14,UBE2D2,FBXW2,UBE2H,CDC23,WWP1,ANAPC11,TRAF7,ANAPC4,MALT1,UBE2L3,CBL,RNF144B,UHRF2,ANAPC2,SMURF1,UBE2E1
OXIDOREDUCTASE_ACTIVITY	229.0	2.352803	0.0	0.008535427	SCD,FADS1,NOS2,DIO2,ALDH1A1,DHCR24,FMO1,L2HGDH,CYB5A,ME1,ADH1B,RDH10,DHCR7,GLUD2,SUOX,CYP46A1,ALDH6A1,CYP3A4,DUOX2,PLOD2,CYP7B1,SRD5A1,ETFA,IVD,ALDH9A1,DLD,EHHADH,PRDX3,MSMO1,CYB5R2,ACADSB,HADHA,ALDH8A1,HSD17B7,ACADM,DHRS3,HADH,BDH1,CYB5R3,PYCR1,GCDH,UQCRH,BCKDHB,ME2,NQO2,CPOX,IDH1,GSTZ1,DEGS1,HADHB,ACOX2,DECR1,BCKDHA,AIFM2,MDH1,TXN2,ETFB,PHYH,AOX1,KDM4A,NDUFS1,OGDH,PDHB,ALDH7A1,GMPR,MGST3,AKR7A2,CYP39A1,SDHA,COX11,COX5B,COX5A,ETFDH,HAAO,SOD1,SDHD,ACADL,MAOB,CAT,VCL,UQCRC1,BLVRA,LDHA,MSRB3,NDUFA9,AIFM1,HMOX2,NDUFS7,CYC1,NDUFS4,ALDH4A1,AOC3,SPR,NNT,FDX1,P4HA1,HPGD,FXN,PRDX2,TMX1,NDUFS3,COX4I2,NDUFS8,RETSAT,QSOX1,HSD17B4,D2HGDH,QDPR,COX10,EGLN1,UQCR11,CYCS,ACOX3,GRHPR,P4HB,GLRX2,ADH5,CYP27A1,FDXR,COX7A2L,COX7A1,IMPDH2,COX4I1,NUDT5,TXNL1,CYP17A1,ECSIT,AKR1A1,COX15,GPD1,DOHH,TXNRD2,NDUFS2
LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS	65.0	2.2402864	0.0	0.0167974	MTHFD1,MYLIP,DZIP3,CPS1,RNF217,HUWE1,FBXL6,FPGS,UBR3,TRIM23,FBXO22,UBR5,MDM2,ERCC8,ARIH1,FBXL2,FBXO3,ZER1,ANAPC10,DDB2,PARK2,FBXO7,AMFR,STUB1,UBE2K,TRAF6,UBE2D3,UBE3C,UBE2M,GCLC,BRAP,RNF14,UBE2D2,FBXW2,UBE2H,GSS,GMPS,CDC23,WWP1,ANAPC11,TRAF7,ANAPC4,MALT1,UBE2L3,CBL,PAICS,HLCS,CTPS2,ADSS,RNF144B,UHRF2,ANAPC2,SMURF1,SYVN1,UBE2E1
UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	47.0	2.2376776	0.0	0.015288185	MYLIP,DZIP3,RNF217,HUWE1,FBXL6,UBR3,TRIM23,FBXO22,UBR5,MDM2,ERCC8,FBXL2,FBXO3,ZER1,ANAPC10,DDB2,PARK2,FBXO7,AMFR,STUB1,UBE2K,TRAF6,UBE2D3,UBE3C,UBE2M,BRAP,UBE2D2,FBXW2,UBE2H,CDC23,WWP1,ANAPC11,TRAF7,ANAPC4,MALT1,UBE2L3,CBL,RNF144B,UHRF2,ANAPC2,SMURF1,UBE2E1
SMALL_PROTEIN_CONJUGATING_ENZYME_ACTIVITY	50.0	2.2041948	0.0021978023	0.017389689	MYLIP,DZIP3,RNF217,HUWE1,UBL4A,FBXL6,UBR3,TRIM23,FBXO22,UBR5,MDM2,ERCC8,FBXL2,FBXO3,ZER1,ANAPC10,DDB2,PARK2,FBXO7,AMFR,STUB1,UBE2K,TRAF6,UBE2D3,UBE3C,UBE2M,BRAP,UBE2D2,FBXW2,UBE2H,CDC23,WWP1,ANAPC11,TRAF7,ATG3,ANAPC4,MALT1,UBE2L3,CBL,RNF144B,UHRF2,ANAPC2,SMURF1,UBE2E1
