Name	Size	NES	NOM p-value	FDR q-value	Gene Details
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	41.0	4.1329226	0.0	0.0	MCCC2,ALDH6A1,ECHS1,AUH,DBT,IVD,ALDH9A1,ACAT2,DLD,EHHADH,ACADSB,HADHA,ACADM,HMGCS1,OXCT1,MUT,HADH,PCCA,PCCB,BCKDHB,ACAT1,ABAT,HADHB,BCKDHA,AOX1,HIBADH,ALDH7A1,HIBCH,ACADS,MCCC1
KEGG_CITRATE_CYCLE_TCA_CYCLE	27.0	3.3630915	0.0	0.0	IDH2,DLAT,ACO1,PCK2,CS,SUCLA2,PC,PDHA1,DLD,SUCLG2,IDH1,SDHB,FH,ACLY,DLST,MDH1,OGDH,PDHB,SDHA,SDHD,SDHC
KEGG_PROPANOATE_METABOLISM	29.0	3.1586814	0.0	0.0	ACACA,ACSS3,ACSS2,ALDH6A1,ECHS1,SUCLA2,ALDH9A1,ACAT2,EHHADH,HADHA,ACADM,MUT,PCCA,PCCB,SUCLG2,ACAT1,ABAT,ALDH7A1,HIBCH,MLYCD
KEGG_OXIDATIVE_PHOSPHORYLATION	102.0	3.1227202	0.0	0.0	ATP6V1E2,ATP5B,NDUFA5,COX7C,NDUFS5,ATP6V1D,NDUFA8,NDUFB5,UQCRC2,UQCRH,ATP5L,UQCRB,ATP6V0A1,ATP6V1C1,ATP5A1,SDHB,NDUFA4,NDUFV2,ATP5H,ATP5C1,NDUFS1,ATP6V0C,NDUFC2,PPA2,ATP5G3,NDUFB1,NDUFB3,UQCRFS1,NDUFA10,NDUFAB1,SDHA,COX11,COX5B,COX5A,ATP6AP1,SDHD,SDHC,ATP6V1H,UQCRC1,LHPP,ATP6V0A2,NDUFA9,NDUFA1,NDUFS7,CYC1,NDUFS4,NDUFA2,ATP5O,ATP6V1A,COX6B1,NDUFS3,COX7A2,ATP5F1,COX4I2,NDUFS8,ATP5G1,COX10,UQCR11,NDUFV3,ATP5J,UQCR10,ATP5I,COX7A2L,NDUFB6,COX7A1,NDUFV1,COX4I1,COX6C,ATP5G2,COX15,PPA1,NDUFS2,ATP5D,NDUFB8,NDUFA4L2,ATP6V1E1,COX8A,ATP6V0E2
KEGG_PARKINSONS_DISEASE	100.0	3.1151824	0.0	0.0	ATP5B,NDUFA5,COX7C,NDUFS5,UBB,NDUFA8,NDUFB5,UQCRC2,SLC25A5,SLC18A2,UQCRH,UQCRB,SLC25A4,ATP5A1,SDHB,NDUFA4,NDUFV2,VDAC2,ATP5H,ATP5C1,NDUFS1,NDUFC2,ATP5G3,NDUFB1,NDUFB3,UQCRFS1,NDUFA10,NDUFAB1,SLC25A6,SDHA,COX5B,COX5A,SDHD,SDHC,CASP9,UQCRC1,NDUFA9,NDUFA1,NDUFS7,CYC1,PARK2,NDUFS4,NDUFA2,ATP5O,COX6B1,NDUFS3,COX7A2,ATP5F1,COX4I2,NDUFS8,ATP5G1,VDAC1,APAF1,UQCR11,PARK7,UBE2G1,CYCS,NDUFV3,ATP5J,UQCR10,COX7A2L,NDUFB6,COX7A1,NDUFV1,SEPT5,HTRA2,COX4I1,CASP3,COX6C,ATP5G2,NDUFS2,UBE2J1,ATP5D,NDUFB8,NDUFA4L2
KEGG_BUTANOATE_METABOLISM	25.0	2.9429727	0.0	0.0	AACS,L2HGDH,ECHS1,ALDH9A1,PDHA1,ACAT2,EHHADH,HADHA,HMGCS1,OXCT1,HADH,BDH1,ACAT1,ABAT,PDHB,ALDH7A1,ACADS
KEGG_FATTY_ACID_METABOLISM	36.0	2.8355327	0.0	0.0	ADH1A,ADH1B,ACSL1,ECHS1,ACSL3,ALDH9A1,ACAT2,EHHADH,ACOX1,ECI1,ACADSB,HADHA,ACADM,HADH,CPT1B,GCDH,ACAT1,HADHB,ECI2,ALDH7A1,ACADS
KEGG_PEROXISOME	70.0	2.6841285	0.0	0.00045132547	NOS2,IDH2,SCP2,EPHX2,PECR,ACSL1,AGXT,PEX11A,ACSL3,PIPOX,ABCD2,EHHADH,ACOX1,MVK,GNPAT,CRAT,MPV17L,PEX13,PEX19,IDH1,ACOX2,PEX12,ECI2,PEX1,PHYH,PEX6,SLC25A17,ABCD3,PEX7,MLYCD,AGPS,SOD1,CAT,PEX2,ACSL4,MPV17,HMGCL,PEX10,ACAA1,DHRS4,NUDT12,HSD17B4,FAR1,ACOX3,NUDT19,CROT,PEX11G,PEX5,ECH1,PRDX1
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	127.0	2.682571	0.0	0.0004011782	NEDD4L,HUWE1,UBE4B,FBXW7,UBE4A,UBE2W,UBE2D1,CUL7,TRIM37,HERC1,UBE2B,UBE2O,TRIP12,UBE2S,UBR5,UBE2R2,MDM2,ERCC8,CDC27,SKP2,VHL,ANAPC10,DDB2,FBXW11,RFWD2,NHLRC1,UBA6,ANAPC1,PARK2,TRIM32,BTRC,PML,SKP1,UBE3A,CUL5,ITCH,XIAP,CUL3,DDB1,PIAS3,TCEB1,HERC4,STUB1,UBE2K,KLHL9,BIRC6,TRAF6,UBE2D3,CUL4A,UBE3C,UBE2M,UBE2G1,DET1,UBE2D2,HERC3,CUL2,SIAH1,BIRC2,CUL4B,UBE2H,CDC34,SAE1,CUL1,PIAS2,RCHY1,UBE2F,UBE2J1,CDC23,WWP1,UBE2E3,ANAPC11,PIAS4,MAP3K1,RNF7,UBE2I,PIAS1,UBOX5,RHOBTB2,UBE2N,UBA2,HERC2,ANAPC4,UBE2Z,UBE2L3,CBL,FZR1,CDC16,FBXO4,TCEB2,CDC20,UBA3,BRCA1,MGRN1,ANAPC2,UBE2Q1,SMURF1,UBE2J2,SYVN1,UBE2E1,UBA7,ANAPC13,FANCL,RBX1,UBE2E2,KEAP1,UBE2G2,UBE2A,UBE2Q2,UBE3B,UBE2D4,NEDD4,FBXW8,PPIL2,BIRC3
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	20.0	2.4822147	0.0	0.0012853896	SCD,FADS1,FADS2,ELOVL6,ELOVL5,PECR,HSD17B12,ACOX1,HADHA,ACOT1,PTPLB,ACOT2
KEGG_HUNTINGTONS_DISEASE	154.0	2.3711717	0.0	0.002701704	CREB3L1,PPARG,ATP5B,NDUFA5,COX7C,RCOR1,NDUFS5,AP2A1,NDUFA8,NDUFB5,UQCRC2,SLC25A5,UQCRH,UQCRB,SLC25A4,REST,DNAH2,ATP5A1,SDHB,NDUFA4,CLTC,DCTN4,NDUFV2,VDAC2,ATP5H,ATP5C1,NDUFS1,NDUFC2,POLR2B,ATP5G3,NDUFB1,NDUFB3,UQCRFS1,NDUFA10,NDUFAB1,SLC25A6,SDHA,COX5B,COX5A,AP2S1,SOD1,SDHD,SDHC,CASP9,UQCRC1,CREB1,HDAC2,NDUFA9,NDUFA1,NDUFS7,POLR2E,CYC1,NDUFS4,NDUFA2,ATP5O,COX6B1,POLR2D,TAF4,NDUFS3,COX7A2,ATP5F1,AP2B1,COX4I2,NDUFS8,DNAL1,TGM2,ATP5G1,HDAC1,VDAC1,APAF1,UQCR11,TFAM,CYCS,NDUFV3,ATP5J,UQCR10,CLTCL1,COX7A2L,SIN3A,NDUFB6,COX7A1,NDUFV1,CLTB,COX4I1,CASP3,COX6C,POLR2I,ATP5G2,DCTN1,NDUFS2,CLTA,ATP5D,NDUFB8,NDUFA4L2,TBPL2,TAF4B,GNAQ,COX8A,CREB3L4,VDAC3,POLR2K,PPID,CREBBP,IFT57,ATP5E,HIP1,POLR2F,DCTN2,UQCRQ,POLR2C,POLR2J3,ITPR1,NDUFB4,SOD2,POLR2A,POLR2G,HTT,NDUFS6,NDUFC1,PLCB1,NDUFB10,NDUFB2,CREB3,PLCB3,EP300
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	122.0	2.2867541	0.0	0.004529164	ADRB3,GABRD,PRLR,CYSLTR2,SSTR2,CHRNA7,ADRA2A,CRHR2,CALCRL,EDNRA,VIPR2,AVPR1A,PTGER3,NR3C1,ADRB1,PTH1R,PTGDR,AGTR1,GRIN2D,P2RY1,LPAR4,NMUR1,CHRM3,APLNR,SCTR,CNR2,GLRB,P2RY8,FPR2,ADRA1D,TSPO,GHR,GABRE
KEGG_LYSINE_DEGRADATION	41.0	2.2607827	0.002008032	0.005162609	AASS,ECHS1,PLOD2,PIPOX,ALDH9A1,ACAT2,EHHADH,HADHA,WHSC1L1,HADH,GCDH,AASDH,ACAT1,SUV39H2,PLOD1,DLST,EHMT2,OGDH,ALDH7A1,SETD2
KEGG_PYRUVATE_METABOLISM	33.0	2.1518831	0.001992032	0.009988366	LDHD,ACACA,ME1,ACSS2,DLAT,PCK2,PC,ALDH9A1,PDHA1,ACAT2,DLD,ME2,ACAT1,MDH1,PDHB,ALDH7A1
KEGG_NUCLEOTIDE_EXCISION_REPAIR	39.0	2.0481079	0.0040983604	0.01888839	RPA3,RFC1,POLD2,GTF2H3,ERCC5,RFC5,MNAT1,ERCC6,RPA1,ERCC8,CCNH,DDB2,ERCC2,RFC3,POLD3,DDB1,RPA2,CUL4A,RAD23B,POLE3,GTF2H1,LIG1,CUL4B,ERCC4,XPA,RAD23A,ERCC3,XPC,POLE
KEGG_ALZHEIMERS_DISEASE	138.0	2.0419166	0.0059405942	0.01825576	LPL,CALML6,ITPR2,PPP3R1,GRIN2D,APOE,ATP5B,NDUFA5,COX7C,NDUFS5,NDUFA8,MME,NDUFB5,UQCRC2,MAPT,UQCRH,UQCRB,ATP5A1,SDHB,CACNA1D,NDUFA4,NDUFV2,ATP5H,ATP5C1,NDUFS1,NDUFC2,PPP3CA,ATP5G3,NDUFB1,NDUFB3,UQCRFS1,NDUFA10,NDUFAB1,SDHA,COX5B,COX5A,SDHD,SDHC,CASP9,ATP2A3,UQCRC1,BACE1,NDUFA9,APH1A,NDUFA1,NDUFS7,IDE,CYC1,NDUFS4,NDUFA2,ATP5O,COX6B1,RYR3,NDUFS3,COX7A2,GSK3B,ATP5F1,COX4I2,NDUFS8,PPP3CB,PSEN2,ATP5G1,APAF1,UQCR11,NAE1,CYCS,NDUFV3,ATP5J,UQCR10,CAPN2,BAD,COX7A2L,NDUFB6,COX7A1,NDUFV1,COX4I1,CASP3,COX6C,ATP5G2,NDUFS2,CDK5,ATP5D,NDUFB8,NDUFA4L2,CALM2,GNAQ,COX8A,EIF2AK3,PSEN1,CAPN1,ATP5E,MAPK1,UQCRQ,LRP1,ADAM10,FAS,CALM3,ITPR1,NDUFB4,ERN1,NDUFS6,NDUFC1,FADD,PLCB1,NDUFB10,ATP2A2,NDUFB2
KEGG_HOMOLOGOUS_RECOMBINATION	26.0	2.0023744	0.007889546	0.021595143	BLM,XRCC2,RPA3,RAD54B,RAD54L,NBN,POLD2,RAD52,RAD51B,RAD50,SSBP1,RPA1,TOP3A,MRE11A,POLD3,RAD51C,RPA2
KEGG_SPLICEOSOME	115.0	1.9458307	0.00625	0.029074531	SF3B2,LSM5,CWC15,HNRNPA1L2,SNRNP27,LSM6,SNRNP40,CDC40,SMNDC1,MAGOHB,PCBP1,RBM25,RBMX,CRNKL1,SLU7,NCBP1,SYF2,U2SURP,SRSF10,XAB2,TRA2B,SRSF3,CDC5L,SNRPE,HNRNPC,SNRPA,THOC2,SNRPB2,HNRNPU,DDX46,SNRPG,AQR,DDX42,PRPF40A,USP39,SRSF4,SF3B3,PPIH,PLRG1,ZMAT2,LSM3,SART1,SRSF9,SF3A2,HNRNPA3,U2AF1,SF3B1,SNRNP200,PRPF38B,SRSF1,PRPF18,BCAS2,WBP11,MAGOH,THOC1,NCBP2,PHF5A,TXNL4A,RBM17,SNRPA1,EFTUD2,SF3A3,PRPF4,HNRNPA1,EIF4A3,DHX15,PRPF40B,CTNNBL1,TRA2A,ACIN1,PRPF8,DHX8,PRPF38A,SRSF6,CHERP,SF3A1,HNRNPK,SRSF2,TCERG1,SF3B14,PPIL1,RBM22,SNRPC,SNW1,PRPF6,NAA38,DHX38,LSM4,SNRPD3,HSPA8,SRSF5,HNRNPM,DDX39B,SNRPF,NHP2L1,SF3B5,DDX23,RBM8A,PPIE,SNRPB,CCDC12,PRPF19,SNRPD1,BUD31,U2AF2,SNRPD2,SNRNP70
KEGG_ABC_TRANSPORTERS	35.0	1.9436394	0.010162601	0.027737971	ABCB11,ABCG1,ABCB4,ABCA1,ABCC8,ABCC11,ABCD2,ABCA2,ABCB7,ABCC6,ABCA4,ABCA7,ABCA5,ABCD3,ABCB10,ABCA3,ABCA8
KEGG_ALLOGRAFT_REJECTION	20.0	1.9194922	0.011560693	0.030504001	HLA-C,HLA-DPA1,HLA-DRB5,HLA-B,HLA-DPB1,HLA-A,HLA-F,HLA-DRB1
KEGG_GRAFT_VERSUS_HOST_DISEASE	20.0	1.9057776	0.010121457	0.031135233	HLA-C,HLA-DPA1,HLA-DRB5,HLA-B,HLA-DPB1,HLA-A,HLA-F,HLA-DRB1
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	27.0	1.8914154	0.0113852	0.031816438	ALAS2,GAMT,SHMT1,CBS,AGXT,GCAT,CTH,PIPOX,DLD,GLYCTK,PSPH,GATM,MAOB,SHMT2,MAOA,AOC3
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	39.0	1.8859155	0.008213553	0.031442013	FARS2,YARS2,MTFMT,TARS,IARS2,PARS2,RARS2,CARS,DARS,TARSL2,TARS2,SEPSECS,EPRS,KARS,DARS2,RARS,NARS2,LARS,QARS,AARS,FARSA,WARS2,CARS2,HARS,IARS,NARS,GARS,SARS,WARS,HARS2,AARS2,FARSB
KEGG_AUTOIMMUNE_THYROID_DISEASE	21.0	1.8789202	0.008264462	0.031207267	HLA-C,HLA-DPA1,HLA-DRB5,HLA-B,HLA-DPB1,HLA-A,HLA-F,HLA-DRB1
KEGG_TYPE_I_DIABETES_MELLITUS	22.0	1.857107	0.008264462	0.034246583	HLA-C,HLA-DPA1,HLA-DRB5,HLA-B,HLA-DPB1,HLA-A,HLA-F,HLA-DRB1
KEGG_CELL_ADHESION_MOLECULES_CAMS	97.0	1.8230089	0.01446281	0.038879856	HLA-C,HLA-DPA1,HLA-DRB5,CADM1,NRXN3,NRCAM,NCAM2,VCAM1,CNTN1,HLA-B,HLA-DPB1,HLA-A,NRXN1,SDC1,NLGN4X,HLA-F,HLA-DRB1,OCLN,NEO1,CLDN23,CNTN2
KEGG_PPAR_SIGNALING_PATHWAY	50.0	1.8137357	0.016032064	0.039822765	SCD,FADS2,LPL,ME1,SCP2,ACSL1,DBI,PPARG,ADIPOQ,PCK2,ACSL3,EHHADH,ACOX1,ACADM,CPT1B,PPARA,ACOX2,PLIN1,CD36,ACADL,NR1H3,ACSL4,RXRA,RXRB,FABP4,ACAA1,SORBS1,SCD5
KEGG_TRYPTOPHAN_METABOLISM	29.0	1.7905056	0.021276595	0.043799695	ECHS1,ALDH9A1,ACAT2,EHHADH,HADHA,HADH,GCDH,ACAT1,AOX1,OGDH,ALDH7A1,HAAO,MAOB,CAT,MAOA,TPH1
KEGG_BETA_ALANINE_METABOLISM	18.0	1.7722489	0.008350731	0.04619244	ECHS1,ALDH9A1,EHHADH,HADHA,ACADM,ABAT,UPB1,ALDH7A1,HIBCH,MLYCD
KEGG_ARGININE_AND_PROLINE_METABOLISM	44.0	1.7166975	0.029880479	0.06009858	GLUL,NOS2,GAMT,GLUD2,AGMAT,ACY1,ADC,CPS1,CKB,ALDH9A1,ASS1,PYCR1,P4HA3,ALDH7A1,GOT1,ALDH18A1,GATM,GLS2,MAOB,ARG2,MAOA,ALDH4A1,P4HA1
KEGG_MISMATCH_REPAIR	20.0	1.7129347	0.017307693	0.059263054	RPA3,RFC1,POLD2,MSH6,RFC5,MSH2,SSBP1,MSH3,RPA1,RFC3,POLD3,MLH1,RPA2
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	20.0	1.7059256	0.016096579	0.059556812	ATP1A2,CA2,GLUD2,SLC25A10,ATP1A4,PCK2,SLC4A4,ATP1B2,MDH1,GLS2,CA4
KEGG_RETINOL_METABOLISM	21.0	1.643269	0.02053388	0.079127975	DGAT1,ADH1A,ALDH1A1,CYP3A5,ADH1B,RDH10,CYP3A4,DHRS3,DGAT2
KEGG_PROTEIN_EXPORT	23.0	1.5692748	0.04527559	0.10994661	SRP9,SEC61A1,SEC62,SEC61G,SRP68,SPCS1,SRP54,SRP72,SEC11A,SRPR,IMMP2L,SRPRB,SEC63,OXA1L,SPCS2,SPCS3,SRP14,SEC61A2,SEC61B,IMMP1L
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	33.0	1.5657609	0.043912176	0.10835263	ADH1A,FMO1,CYP3A5,ADH1B,GSTM5,GSTM3,CYP3A4,GSTA4,GSTT2,CYP2E1,GSTZ1,AOX1,MGST3,FMO5,MAOB
KEGG_RNA_DEGRADATION	51.0	1.5454375	0.0513347	0.115922466	LSM5,EXOSC3,DCP2,LSM6,C1D,CNOT8,DCP1A,ZCCHC7,TTC37,DIS3,CNOT4,PARN,HSPD1,CNOT6L,CNOT1,XRN1,EXOSC6,WDR61,EXOSC8,CNOT7,DDX6,XRN2,EDC4,PAPOLG,DCP1B,HSPA9,LSM3,EXOSC5,EXOSC9,PAPOLA,PNPT1,RQCD1
KEGG_NITROGEN_METABOLISM	17.0	1.5012904	0.07794677	0.13856149	CA2,GLUL,GLUD2,CPS1,CTH,CA3,CA13,GLS2,CA4
KEGG_N_GLYCAN_BIOSYNTHESIS	45.0	1.3799887	0.118236475	0.22457755	ALG10B,MAN1A2,MGAT3,ALG5,DPM1,STT3B,ALG6,FUT8,RFT1,TUSC3,MAN1C1,MGAT2,ALG11,ALG10,B4GALT2,ALG14,DPAGT1,ALG1,DPM2,DOLPP1,STT3A,GANAB,MGAT5B,ALG12,RPN1,ALG13,MAN1B1,ALG2,MGAT5,ALG3,MAN2A2,B4GALT1,DDOST,MOGS,ALG8,DPM3,DAD1,MAN2A1,B4GALT3,RPN2,MGAT4A,MGAT1,MGAT4B,MAN1A1
KEGG_REGULATION_OF_AUTOPHAGY	19.0	1.3682772	0.12830958	0.22922847	PRKAA2,ATG4A,ATG4C,PRKAA1,GABARAPL2,PIK3R4,ATG5,GABARAP,ATG12,BECN1,GABARAPL1,ATG3,ULK2,ULK1,PIK3C3,ATG4D,ATG7,ATG4B
KEGG_GLYCEROLIPID_METABOLISM	40.0	1.3470805	0.124497995	0.24341425	AGPAT9,PNPLA3,DGAT1,LPL,PPAP2B,AGPAT2,ALDH9A1,GLYCTK,GPAT2,LIPC,DGAT2,DGKE,ALDH7A1,MGLL,AGPAT1,AGK
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	32.0	1.3373455	0.14401622	0.24742755	IGF1,ATP1A2,HSD11B2,ATP1A4,IRS1,NR3C2,PIK3R1,NEDD4L,ATP1B2,PIK3CA
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	160.0	-4.7307897	0.0	0.0	PDGFB,TNFSF15,CCL22,VEGFB,BMP2,TNFRSF10B,IL12RB1,EPOR,IL1B,TGFB1,CXCL10,IL11RA,IL6R,HGF,TNFRSF1B,IL18,FLT3LG,TNFRSF25,LTBR,TNFRSF10D,IL2RA,TNFRSF14,IL7R,CCL13,LEP,CXCR2,IL15RA,CSF2RB,IL10,IL4R,INHBA,LIF,IL20RB,OSMR,IL2RG,CD27,INHBB,CXCL16,CCR1,CX3CR1,RELT,TNFRSF12A,PLEKHO2,TNFRSF18,TNFRSF10A,TNFSF8,TNFRSF4,CSF1,CSF1R,PDGFA,TNFSF9,CXCL9,CLCF1,CSF3R,IL10RA,IL2RB,IL1R2,CCR5,CCL4,IL18RAP,CCL2,IL21R,BMP7,CXCR4,CD70,CCL18,TNFRSF11A,CCR2,LEPR,NGFR,BMPR1B,TNFRSF11B,CCR7,XCR1,CCL19,IL6,FLT3,CXCL2,IL12RB2,TPO,CCL8,CD40LG,CXCL1,CCL3,IL8,CCL21,CXCL3
KEGG_HEMATOPOIETIC_CELL_LINEAGE	63.0	-4.145382	0.0	0.0	GP1BA,CD44,TFRC,CD22,EPOR,IL1B,IL11RA,IL6R,ITGA4,FLT3LG,IL2RA,CD7,CD37,IL7R,CD3D,IL4R,CD5,ITGA5,CD1E,ITGA3,CD1D,CD14,CSF1,CD55,ITGAM,CSF1R,CD33,CSF3R,MS4A1,CD3G,CD8A,IL1R2,CR1,CD3E,CD1C,CD2,IL6,FLT3,FCER2,TPO
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	41.0	-4.0395555	0.0	0.0	MASP1,PROS1,VWF,F3,C3,SERPING1,CFD,SERPINA1,CFH,F13A1,F10,PLAT,CFI,F2R,C1R,C1QA,CD55,SERPINF2,SERPINE1,C1S,C5AR1,C1QB,THBD,C1QC,BDKRB2,C3AR1,C4BPB,CR1,PLAUR
KEGG_CHEMOKINE_SIGNALING_PATHWAY	145.0	-3.9164758	0.0	0.0	RAF1,CX3CL1,JAK2,PTK2,RHOA,PRKCD,PARD3,GNAI2,RAP1A,CHUK,RAC1,PLCB1,GSK3A,ADCY3,CXCR1,PLCB3,NRAS,GRB2,CCR4,CRKL,ADCY2,CRK,NFKB1,KRAS,STAT3,SHC2,ADCY1,GNB1,BCAR1,GNG10,STAT2,RELA,PIK3R3,NFKBIB,TIAM2,CCL22,VAV3,SHC1,MAP2K1,HRAS,LYN,CSK,PXN,MAPK3,ADCY5,ADCY9,CXCL10,ADRBK1,PTK2B,VAV2,PRKX,PIK3CG,ROCK2,GRK5,IKBKB,ELMO1,CCL13,CXCR2,GNG5,PREX1,ADCY4,PIK3CD,VAV1,SHC3,ADCY7,GNG4,CXCL16,CCR1,CX3CR1,TIAM1,SHC4,PLCB4,GNG2,PRKCZ,ITK,JAK3,HCK,PIK3R5,CXCL9,ARRB2,RAC2,CCR5,DOCK2,CCL4,CCL2,PLCB2,PRKCB,CXCR4,FGR,CCL18,CCR2,CCR7,XCR1,CCL19,GNGT2,CXCL2,CCL8,CXCL1,CCL3,IL8,CCL21,CXCL3
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	88.0	-3.2255962	0.0	0.0	PIK3R3,TNFRSF10C,PPP3CC,GZMB,VAV3,SHC1,TNFRSF10B,MAP2K1,NFATC2,HRAS,MAPK3,PTK2B,VAV2,FCGR3A,SH2D1B,PIK3CG,TNFRSF10D,SH3BP2,RAET1G,ICAM1,PLCG2,FYN,HLA-E,PIK3CD,VAV1,SHC3,LAT,PRF1,SHC4,TNFRSF10A,TYROBP,LCP2,SH2D1A,PIK3R5,ITGAL,SYK,RAC2,CD48,ZAP70,FCER1G,ITGB2,CD247,PRKCB,KLRD1,CD244,LCK,HCST
