Name	Size	NES	NOM p-value	FDR q-value	Gene Details
ORGANIC_ACID_METABOLIC_PROCESS	152.0	2.9204967	0.0	0.0008972333	FADS1,FADS2,IGF1,ME1,GAMT,DCT,MCCC2,AGXT,DDAH1,GLUD2,AGPAT2,PFKFB1,ACO1,SLC7A4,ALDH6A1,SLC25A10,ECHS1,ALDH1L1,CYP7B1,ABCD2,FARS2,MPST,MSMO1,GNPAT,ACADSB,ACADM,ACOT1,CPT1B,FAAH,SLC6A6,FPGS,PYCR1,BCKDHB,PPARA,ACOT2,IDH1,GSTZ1,FH,ACLY,MCAT,DEGS1,HADHB,PLOD1,ACOX2,ECI2,BCKDHA,ADIPOR2,GOT1,ALDH18A1,GATM,ACADS,SLC3A1,SLC7A6,DARS,GLS2,NFS1,GCSH,MLYCD,NPC1,NANP,AGPAT1,CYP39A1
CARBOXYLIC_ACID_METABOLIC_PROCESS	150.0	2.819825	0.0	0.0009295488	FADS1,FADS2,IGF1,ME1,GAMT,DCT,MCCC2,AGXT,DDAH1,GLUD2,AGPAT2,PFKFB1,ACO1,SLC7A4,ALDH6A1,SLC25A10,ECHS1,ALDH1L1,CYP7B1,ABCD2,FARS2,MSMO1,GNPAT,ACADSB,ACADM,ACOT1,CPT1B,FAAH,SLC6A6,FPGS,PYCR1,BCKDHB,PPARA,ACOT2,IDH1,GSTZ1,FH,ACLY,MCAT,DEGS1,HADHB,PLOD1,ACOX2,ECI2,BCKDHA,ADIPOR2,GOT1,ALDH18A1,GATM,ACADS,SLC3A1,SLC7A6,DARS,GLS2,NFS1,GCSH,MLYCD,NPC1,NANP,AGPAT1,CYP39A1
LIPID_METABOLIC_PROCESS	246.0	2.573418	0.0	0.008815018	FADS1,PNPLA3,FADS2,CETP,TFCP2L1,DGAT1,NPC1L1,LPL,DHCR24,PCYT2,SREBF1,PLCE1,CYP3A5,ABCG1,SCP2,LDLR,PTEN,PDE3A,HSD11B2,ST3GAL6,ABCB4,DHCR7,AGPAT2,CYP46A1,ASAH2,CYP3A4,ECHS1,PPARG,CYP7B1,APOC1,ABCD2,CD81,B3GNT5,HDLBP,ACAT2,ACOX1,PIK3R1,MVK,MSMO1,GNPAT,SERINC5,CHKA,TSPO,UGCG,ACADSB,ALDH8A1,ACADM,ANG,DHRS3,ACOT1,ACP6,CPT1B,FAAH,PRDX6,MBTPS2,PDSS2,CEPT1,DGAT2,B4GALNT1,DGKE,PPARA,ACOT2,MCAT,DEGS1,ETNK1,HADHB,ACOX2,SOAT1,SREBF2,ECI2,IMPA1,ADIPOR2,PHYH,PLA2G4C,PLA2G5,ACADS,MGST3,PEX7,DPM1,MLYCD,SGMS1,AGPS,NPC1,MGLL,AGPAT1,CYP39A1,PLAA
PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	41.0	2.520603	0.0	0.009291741	MYLIP,DZIP3,RNF217,HUWE1,UBB,CAND1,UBE4B,FBXW7,UBE2D1,TRIM23,MDM2,ERCC8,RNF11,VHL,DDB2,PARK2,BCL10,AMFR,SUMO1,PCNP,STUB1,TRAF6,UBE3C,NAE1,UBE2V2,SAE1,WWP1,ANAPC11,SENP7,TRAF7,ATG3,UBE2N,CBL,TSC1,RNF144B,BRCA1,UHRF2,SMURF1,UBE2V1,RNF139,GTPBP4
INTRACELLULAR_TRANSPORT	251.0	2.5032969	0.0	0.008515389	SLC25A1,ABCG1,ABCA1,CSPG5,AGXT,APOE,ATP2C1,TRPS1,AKT1,LRPPRC,RHOT1,KPNA5,ABCA2,DOPEY1,BARD1,TSPO,TONSL,MIPEP,MON2,SCAMP1,SEC23IP,STRADB,TAMM41,PEX13,PEX19,BCL6,NUPL2,ZFYVE9,RAB3GAP2,MDFI,ARFIP1,PEX12,TNPO1,PEX1,IPO5,KPNB1,OPA1,ATG4A,LMAN1,PEX6,NF1,KDELR1,SEC22A,LMAN2L,EXOC5,PEX7,ATXN1,KPNA3,ICMT,MTX2,SYNRG,COG3,NPC1,ARCN1,ERGIC2,UPF1,VTI1A,KHDRBS1,SMG7,SEC62,ATG4C,MXI1,APPBP2,NPM1,CEP57,VPS45,KDELR2,RANBP2,TOM1,BET1,COPB2,ZFYVE16,TRNT1,RAE1,AP3M1,SRSF10,RPAIN,MYO6,RAB2A,GBF1,PEX10,SSR1,NUP133,KIF13B,OPTN,TOMM22,VCP,TMX1,NUP98,MYL6,BNIP3,BET1L,UPF2,GSK3B,KIF3B,TIMM23,ERGIC3,XPO7,GABARAP,COPG2,KIF5B,AP3B1,NAPA,TPR,AP3S2,TMED10,STX7,VPS4B,SEC22B,SEC63,ZW10,PPIH,STX18,USE1,AP3D1,AP1G1,SMG1,GOSR1,CALR,KPNA6,COG2,BAK1,RER1,TRPC4AP,NCKIPSD,ADRB2,EEA1,SSR2,MYL6B,KPNA4,ANP32A,NUDT4,TIMM44,COPB1,ERGIC1,STRADA,GOLGA5,EIF5A,DDX19B,HSP90AA1,DERL2,NUP205,MCM3AP,NCBP2,PEX26,DERL1,NLGN1,STEAP2,SNAPIN,BCL2,MFN2,PEX14,STX16,TRAK1,MALT1,SLC25A15,NUP107,NUP214,RERE,HNRNPA1,RHOB,SMG6,COG7,ERP29,PEX16,RAB14,SNAP23,SEC22C,TSC1,TBRG1,GGA1,GLI3,KPNA1,RPL11,GOSR2,NUP160,ATG4D,FAF1,TIMM17A,HPS4,ARSB,RTP4,COPZ1,NLRP12,XPO6,CCS
CELLULAR_LIPID_METABOLIC_PROCESS	194.0	2.4961865	0.0	0.007939623	FADS1,PNPLA3,FADS2,CETP,TFCP2L1,DGAT1,NPC1L1,LPL,DHCR24,PCYT2,PLCE1,CYP3A5,ABCG1,SCP2,PTEN,HSD11B2,ST3GAL6,DHCR7,AGPAT2,CYP46A1,ASAH2,ECHS1,CYP7B1,ABCD2,CD81,B3GNT5,HDLBP,PIK3R1,MVK,MSMO1,GNPAT,SERINC5,TSPO,UGCG,ACADSB,ALDH8A1,ACADM,ANG,DHRS3,ACOT1,CPT1B,FAAH,PRDX6,MBTPS2,PDSS2,DGAT2,B4GALNT1,DGKE,PPARA,ACOT2,MCAT,DEGS1,ETNK1,HADHB,ACOX2,SOAT1,ECI2,IMPA1,ADIPOR2,PLA2G4C,PLA2G5,ACADS,PEX7,DPM1,MLYCD,SGMS1,AGPS,NPC1,AGPAT1,CYP39A1,PLAA,SOD1
UBIQUITIN_CYCLE	45.0	2.4909718	0.0	0.006926846	MYLIP,DZIP3,RNF217,HUWE1,UBB,CAND1,UBE4B,FBXW7,UBE2D1,TRIM23,VCPIP1,MDM2,TSG101,ERCC8,RNF11,VHL,DDB2,PARK2,BCL10,AMFR,PCNP,STUB1,TRAF6,UBE3C,RNF14,UBE2V2,SAE1,WWP1,USP7,ANAPC11,ISG15,TRAF7,ATG3,UBE2N,CBL,TSC1,RNF144B,USP33,BRCA1,UHRF2,SMURF1
RESPONSE_TO_DNA_DAMAGE_STIMULUS	143.0	2.443719	0.0	0.008165804	BLM,XRCC2,POLQ,ATR,RAD54B,RAD54L,NBN,RAD21,MSH6,ERCC5,BCL6,NEK11,CIB1,RAD52,ATXN3,RAD51B,SPDYA,POLA1,UBE2B,CHEK1,MSH2,MNAT1,EEF1E1,RAD50,UBR5,ERCC6,TDG,MSH3,RPA1,POLL,ERCC8,UPF1,SOD1,XRCC4,LIG4,RECQL5,DDB2,REV1,TOPORS,MRE11A,SESN1,AIFM1,ERCC2,RFC3,RPAIN,GADD45A,XAB2,MYO6,HMGB2,FEN1,OGG1,BTG2,CHEK2,MLH1,PML,RINT1,RECQL,RAD51C,POLI,SETX,VCP,SUMO1,APTX,TRIAP1,DDB1,ASF1A,MSH5,ALKBH1,RAD23B,NAE1,HMGB1,UBE2V2,APC,MMS19,GTF2H1,LIG1,PARP3,RAD1,ERCC4,FANCC,POLH,IGHMBP2,XRCC6,RAD23A,ERCC3,RUVBL2,XPC,POLE,APEX1,FANCG,BRSK1,POLG,HUS1,CIDEA,UBE2N,CIDEB,PNKP,PARP1
DNA_REPAIR	111.0	2.4223878	0.0	0.008527024	BLM,XRCC2,POLQ,ATR,RAD54B,RAD54L,NBN,RAD21,MSH6,ERCC5,CIB1,RAD52,ATXN3,RAD51B,POLA1,UBE2B,MSH2,MNAT1,RAD50,ERCC6,TDG,MSH3,RPA1,POLL,ERCC8,UPF1,SOD1,XRCC4,LIG4,RECQL5,DDB2,REV1,MRE11A,ERCC2,RFC3,RPAIN,GADD45A,XAB2,HMGB2,FEN1,OGG1,BTG2,MLH1,RECQL,RAD51C,POLI,SETX,VCP,SUMO1,APTX,DDB1,ASF1A,MSH5,ALKBH1,RAD23B,HMGB1,UBE2V2,MMS19,GTF2H1,LIG1,PARP3,RAD1,ERCC4,FANCC,POLH,IGHMBP2,XRCC6,RAD23A,ERCC3,RUVBL2,XPC,POLE,APEX1,FANCG,POLG,HUS1,UBE2N,PNKP,PARP1
PROTEIN_UBIQUITINATION	38.0	2.4142141	0.0	0.007940227	MYLIP,DZIP3,RNF217,HUWE1,UBB,CAND1,UBE4B,FBXW7,UBE2D1,TRIM23,MDM2,ERCC8,RNF11,VHL,DDB2,PARK2,BCL10,AMFR,PCNP,STUB1,TRAF6,UBE3C,UBE2V2,SAE1,WWP1,ANAPC11,TRAF7,ATG3,UBE2N,CBL,TSC1,RNF144B,BRCA1,UHRF2,SMURF1,UBE2V1,RNF139,GTPBP4
ESTABLISHMENT_OF_CELLULAR_LOCALIZATION	305.0	2.3850083	0.0	0.008903162	ACHE,CADM1,SLC25A1,LIN7A,ABCG1,AKAP3,ABCA1,CSPG5,AGXT,APOE,ATP2C1,TRPS1,AKT1,NMUR1,LRPPRC,ZWINT,RHOT1,KPNA5,ABCA2,DOPEY1,BARD1,CENPF,TSPO,RAB3A,TONSL,ANG,MIPEP,MON2,SCAMP1,SEC23IP,STRADB,TAMM41,PEX13,PEX19,KCNMB4,BCL6,NUPL2,ZFYVE9,RAB3GAP2,MDFI,ARFIP1,PEX12,TNPO1,PEX1,IPO5,KPNB1,OPA1,ATG4A,ARFGEF1,CENPE,LMAN1,PEX6,NF1,KDELR1,SEC22A,LMAN2L,EXOC5,PEX7,ATXN1,KPNA3,ICMT,MTX2,SYNRG,COG3,NPC1,ARCN1,ERGIC2,UPF1,VTI1A,KHDRBS1,SMG7,SEC62,ATG4C,MXI1,APPBP2,NPM1,CEP57,VPS45,KDELR2,RANBP2,TOM1,VAMP3,BET1,ARFGEF2,ARL4D,COPB2,ZFYVE16,TRNT1,RAE1,VTI1B,AP3M1,SRSF10,RPAIN,CARD8,MYO6,RAB2A,GBF1,PEX10,SSR1,NUP133,KIF13B,OPTN,TOMM22,VCP,TMX1,NUP98,MYL6,BNIP3,BET1L,UPF2,GSK3B,KIF3B,TIMM23,ERGIC3,XPO7,GABARAP,COPG2,KIF5B,AP3B1,ERP44,NUSAP1,NAPA,TPR,AP3S2,TMED10,STX7,VPS4B,SEC22B,SEC63,ZW10,PPIH,STX18,USE1,AP3D1,AP1G1,SMG1,GOSR1,SEPT5,CALR,KPNA6,COG2,BAK1,RER1,TRPC4AP,NCKIPSD,ADRB2,EEA1,SSR2,MYL6B,CANX,KPNA4,ANP32A,BAIAP3,NUDT4,TIMM44,COPB1,NLRC4,ERGIC1,CDC23,DPH3,PAFAH1B1,STRADA,LRMP,GOLGA5,EIF5A,DDX19B,HSP90AA1,DERL2,NUP205,MCM3AP,CKLF,NCBP2,CIDEA,PEX26,DERL1,NLGN1,STEAP2,SNAPIN,BCL2,MFN2,PEX14,STX16,TRAK1,MALT1,SLC25A15,NUP107,NUP214,RERE,HNRNPA1,RHOB,SMG6,GLMN,COG7,ERP29,SYT1,PEX16,RAB14,SNAP23,SEC22C,TSC1,DNAJC1,TBRG1,GGA1,RABEPK,GLI3,KPNA1,RPL11,GOSR2,NUP160,ATG4D,FAF1,TIMM17A,HPS4,ARSB,RTP4,COPZ1,NLRP12,XPO6,CCS
PROTEIN_CATABOLIC_PROCESS	64.0	2.3485816	0.0	0.010226156	CPA2,RNF217,UBB,UBE4B,KIAA0368,UBE4A,UBE2D1,UBR3,UBE2B,FBXO22,UBR5,MDM2,TSG101,ARIH1,RNF11,FBXL4,ANAPC10,EDEM1,PARK2,SIAH2,BTRC,FBXO7,AMFR,UBE3A,VCP,PCNP,STUB1,UBE2K,MDM4,UBE2D3,UBE2G1,UBE2D2,USE1,SIAH1,UBE2H,CDC23,MTOR,UBE2I,DERL2,DERL1,ANAPC4,UBE2L3,FZR1,PSMD14,CDC20,RNF144B,USP33,EGLN2,FAF1,UHRF2,ANAPC2,SMURF1,SYVN1,UBE2E1,PSMC5,UBE2G2,NPLOC4,UBE2A
