Name	Size	NES	NOM p-value	FDR q-value	Gene Details
IMMUNE_SYSTEM_PROCESS	299.0	-3.874657	0.0	0.0	C5AR1,ETS1,IKBKAP,LY75,TREM2,THY1,RUNX1,IL31RA,IL6,MBP,CCR6,CFHR1,FYB,APOBEC3G,TRAT1,IL18BP,CCL23,CNR2,ELF4,ST6GAL1,ICOSLG,SNRK,TGFB1,HDAC7,CCR4,CTSS,CXCR2,CD47,RAB3D,GZMA,IFI6,HDAC5,MADCAM1,HCLS1,ITGB2,HDAC9,HAMP,BCL10,FCGRT,DYRK3,MAL,KAT8,NFAM1,MYH9,IGSF6,CXCL12,EREG,CMKLR1,CD34,CDK6,CXCR4,GPR183,CSF1,IL4R,CD2,IL7,RSAD2,MS4A2,AQP9,DOCK2,LY86,PAX5,NHEJ1,CD79B,TRAF2,ZNF675,CRTAM,SKAP1,POU2F2,TBX1,CLEC7A,LDB1,CIITA,CD28,IFI16,CD4,CD86,BST2,CCL21,AIM2,IL27RA,NCF4,IFITM3,GPR65,LCP2,CX3CL1,LAT,ZAP70,SPI1,PDCD1,IL27,JAG2,DPP4,IFITM2,CD96,SYK,TNFRSF4,CCR1,PTPRC,TNFRSF14,RAG1,LAX1,KRT1,TRIM22,IL17B,PTGER4,CCL24,HRH2,CTLA4,TLR8,VIPR1,SEMA4D,IL7R,LTB4R,APOBEC3F,CD22,GEM,IL2RG,SECTM1,CD74,FCGR3B,PTAFR,CCL18,CCL2,INHBA,CST7,TLR7,FCGR2B,LCK,CTSC,MAP4K1,CCR2,FCN1,IL32,RASGRP4,CD3E,CTSG,MS4A1,CD1D,CCR5,CD40LG,IL1R2,CD3D,IL2RA
IMMUNE_RESPONSE	211.0	-3.6762621	0.0	0.0	C5AR1,ETS1,IKBKAP,LY75,TREM2,THY1,IL6,MBP,CCR6,CFHR1,FYB,APOBEC3G,TRAT1,IL18BP,CCL23,CNR2,ST6GAL1,TGFB1,CCR4,CTSS,GZMA,IFI6,MADCAM1,HAMP,BCL10,FCGRT,NFAM1,IGSF6,CXCL12,EREG,CMKLR1,CXCR4,GPR183,IL4R,IL7,RSAD2,MS4A2,AQP9,LY86,PAX5,CD79B,TRAF2,CRTAM,SKAP1,POU2F2,CIITA,CD28,CD86,BST2,CCL21,AIM2,IL27RA,NCF4,IFITM3,GPR65,LCP2,CX3CL1,LAT,ZAP70,PDCD1,IL27,DPP4,IFITM2,CD96,TNFRSF4,CCR1,PTPRC,TNFRSF14,RAG1,LAX1,KRT1,TRIM22,IL17B,PTGER4,CCL24,HRH2,CTLA4,TLR8,VIPR1,SEMA4D,IL7R,LTB4R,APOBEC3F,CD22,GEM,IL2RG,SECTM1,CD74,FCGR3B,PTAFR,CCL18,CCL2,CST7,TLR7,FCGR2B,CTSC,CCR2,FCN1,IL32,CTSG,MS4A1,CD1D,CCR5,CD40LG,IL1R2,IL2RA
DEFENSE_RESPONSE	241.0	-3.2900784	0.0	0.0	CCR6,CFHR1,CCR3,NMI,APOBEC3G,TRAT1,CXCL9,NFE2L1,HRH1,CCL23,RELA,CD19,TLR3,TGFB1,HDAC7,CCR4,APOL3,STAB1,CXCR2,PLA2G2D,P2RY11,HDAC5,KCNN4,HDAC9,CFP,BCL10,EREG,CRP,GHRL,TNFAIP6,ADORA2B,TNFRSF1A,ADORA2A,TACR1,FOSL1,CXCR4,CD300C,RSAD2,PLA2G7,SPN,CLEC1A,STAB2,CD40,C5,CYSLTR1,TCIRG1,CRTAM,S100A9,GPR68,NLRC4,SIGIRR,CCL21,MX1,CX3CL1,TYROBP,IL18RAP,NOS2,NCF2,LY96,LILRB5,CCR1,PTPRC,S100A8,GNLY,RNASE6,KRT1,FAIM3,CLEC1B,TFF3,CCL24,TLR8,MX2,NOD2,SELE,LTB4R,IL17RB,MNDA,CX3CR1,APOBEC3F,PTPRCAP,CSF3R,PTAFR,S100A12,INHBA,TLR7,KLRG1,CCR7,AOAH,CCR2,IL32,TPST1,TPSAB1,MST1R,ITK,NFATC4,NLRP3,PTX3,SP140,CCL13,LYZ,CHRNA7,XCR1,CD1D,CCR5,CD40LG,CD48,CXCL1
CELL_CELL_SIGNALING	360.0	-3.0728421	0.0	0.0002015571	GNRH1,SPRY2,CD97,GUCA1B,CCL20,WISP3,PCSK2,RIMS1,PGF,HTR1D,FGF20,INSL4,EDN3,EFNB1,STX1A,FGF21,ZYX,SRI,ADRA1D,CCL5,PXK,CALY,ADRA2C,PCDH1,ADM,NPTN,SCG5,ATXN3,SYN3,BAIAP3,FGF11,PPARD,EIF2B4,MLLT4,HCRTR2,SNAI2,MBP,CHRNB1,GRIA2,SNCAIP,CPNE6,STC2,NRP1,GCK,CXCL9,SLC1A3,RAPSN,CCL23,ECE2,PCSK5,QPRT,MERTK,SEMA4F,HTR3B,PDE7B,TSHR,GJA1,APBA1,INSL3,STAB1,SYPL1,CHRNE,GPR176,GABRR1,GLRB,TUSC2,GRM7,MPZ,PGR,CRB1,SEMA3B,TEK,MAL,SH2D1A,GRM1,EREG,KCNMB4,GHRL,TNFAIP6,BSN,HAP1,DRD1,SNAP25,ADORA2A,COLQ,EFNA3,DTNA,IL7,NTSR1,CXCL5,GDF15,C1QA,LIF,SCN2B,EFNA1,GRIA1,PLP1,MGST2,FAM3D,SCN1B,CHRNA10,CD33,GRAP,GABRR2,CNTN4,NAMPT,S100A9,NPTX1,GRM5,UTS2,PCDHB2,KCNMA1,BST2,CCL21,GRIN2B,DOC2A,KCNC4,CPLX1,FGF17,CD70,CXCL14,PDGFA,AMIGO1,WISP2,TSPAN32,GPR50,SEPT5,CCR1,OSM,PCSK6,GRM4,GRIK4,SLC1A6,GRIN2A,IL17B,AMPH,WISP1,NTF3,KIF5A,KCNIP1,TGFB3,DLG4,CCL24,CTF1,WNT5A,XCL1,VIPR1,IL1B,KCNMB1,MYCBPAP,TNFSF8,ADCYAP1,GAD1,PTGIR,AKAP5,CCL18,GDF5,INHBA,EFNB3,PTHLH,FGF18,SSTR1,COL4A4,GJB2,AMH,KCNN3,GRM2,CCL13,CCR5,KCND2,SIGLEC6,GCH1,CCL8,VIPR2
RESPONSE_TO_EXTERNAL_STIMULUS	283.0	-2.7389448	0.0	0.0014670992	PDC,CCR8,NFKB1,PROC,GAP43,BLNK,CCL5,PLD1,IL1RAP,RPS6KA5,PER1,ADM,PLAUR,SHROOM3,C3AR1,ALOX5AP,C5AR1,CDKN2D,LY75,CCRL2,MEFV,CCR6,CFHR1,PABPC4,PLAT,CCR3,NMI,STC2,CXCL9,NFE2L1,CCL28,HRH1,ENTPD1,CCL23,RELA,TRPV4,TGFB1,HDAC7,CCR4,VWF,APOL3,CD59,CXCR2,PLA2G2D,OGT,GLRB,HDAC5,ITGB2,HDAC9,SHROOM2,F7,MMRN1,CXCL12,EREG,CMKLR1,CRP,GHRL,TNFAIP6,PPP1R9B,TNFRSF1A,ADORA2A,TACR1,FOSL1,CXCR4,PLA2G7,GCGR,CXCL5,DOCK2,SPN,CD40,C5,ASNS,FGF7,S100A9,GPR68,TP53,NLRC4,CXCR3,SIGIRR,PLAU,LTB4R2,CCL21,ITGA2,GNAI2,CX3CL1,CXCL14,IL18RAP,PDE6B,SYK,PITPNM1,CCR1,S100A8,PROK2,KRT1,PLG,GIPR,CCL24,XCL1,RTN4RL1,OPN4,NOD2,MDK,SELE,LTB4R,CX3CR1,PTAFR,S100A12,CCL18,CCL2,INHBA,SSTR1,KLRG1,CCR7,AOAH,CCR2,THBD,F10,TPST1,RASGRP4,NFATC4,NLRP3,FPR1,RTN4RL2,PTX3,CCL13,LYZ,CHRNA7,XCR1,CD1D,CCR5,CD40LG,CXCL1,CCL8
G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	287.0	-2.5671952	0.0	0.004519158	PREX2,PTGER2,GIT1,CXCL9,GABRE,CDK5R1,PTH1R,HRH1,CHRM5,CCL23,CNR2,GPR55,TSHR,CXCR2,GPR21,NMBR,RAMP1,P2RY11,GABRA4,GPR176,GABRR1,GLRB,GPR34,GPR39,GRM7,RAPGEF4,OPN3,TBXA2R,GRM1,CXCL12,HOMER2,GHRL,S1PR1,ADORA2B,DRD1,TACR1,HOMER3,C3,CXCR4,GPR183,CXCR6,MS4A2,GCGR,NTSR1,GNG7,P2RY2,GNAZ,RGS19,C5,ADRB1,RGS3,RGS9,UCN,HTR2B,AGRN,GRM5,GPR68,GPR4,F2RL1,VIP,LTB4R2,ADCY7,LPAR2,CNR1,GPR20,GPR65,GNAI2,GNA15,OXGR1,MC1R,GPR50,CCR1,AGTR1,SPHK1,ENPP2,EDNRA,RGS2,GRM4,BDKRB2,PTGER4,GIPR,HRH2,ANG,VIPR1,LTB4R,CX3CR1,RGS16,CCR10,GNG4,ADCYAP1,PTAFR,PLCB2,PTGIR,RGS11,ECEL1,CCL2,PTHLH,SSTR1,CCR2,GALR1,CD3E,ADRB3,FPR1,FFAR2,GRM2,XCR1,FFAR3,CCR5,CXCL1,APLNR
INFLAMMATORY_RESPONSE	121.0	-2.5059903	0.0	0.0054201647	BLNK,CCL5,IL1RAP,C3AR1,ALOX5AP,LY75,MEFV,CFHR1,CCR3,NMI,CXCL9,NFE2L1,HRH1,CCL23,RELA,TGFB1,HDAC7,CCR4,APOL3,CXCR2,PLA2G2D,HDAC5,HDAC9,CRP,GHRL,TNFAIP6,TNFRSF1A,ADORA2A,TACR1,CXCR4,PLA2G7,CD40,C5,S100A9,GPR68,SIGIRR,CCL21,CX3CL1,IL18RAP,CCR1,S100A8,KRT1,CCL24,SELE,LTB4R,PTAFR,S100A12,KLRG1,CCR7,AOAH,CCR2,TPST1,NFATC4,NLRP3,PTX3,CCL13,LYZ,CHRNA7,XCR1,CCR5,CD40LG,CXCL1
LEUKOCYTE_DIFFERENTIATION	34.0	-2.4400718	0.0	0.0067120227	RUNX1,IL31RA,HDAC7,HDAC5,HDAC9,NFAM1,MYH9,CSF1,IL7,NHEJ1,ZNF675,IFI16,CD4,ZAP70,IL27,JAG2,PTPRC,INHBA,LCK,CD1D,CD3D
METAL_ION_TRANSPORT	109.0	-2.38731	0.0	0.009157873	HFE,ORAI1,CACNA1D,CCS,CACNB4,KCNC1,SCN4B,KCNH1,KCNN4,ATP1A4,KCNIP2,KCNMB4,SLC40A1,KCNG2,SCNN1D,RYR3,KCNJ2,KCNK1,SCN2B,SCNN1G,KCNQ1,ATP7B,SCN1B,TRPC1,KCNH2,KCNK17,TRPM2,KCNK5,KCNC4,SLC8A1,PLN,SCN4A,KCNA3,RYR1,ATP2A3,KCNMB1,KCNA4,KCNH3,KCNJ5,KCNJ6,KCNK6,SCN11A,KCNQ4,KCNN3,CHRNA7,KCNA6,SCN2A,KCNA5,CCL8
RESPONSE_TO_WOUNDING	173.0	-2.375382	0.0	0.008903533	NFKB1,PROC,GAP43,BLNK,CCL5,IL1RAP,ADM,C3AR1,ALOX5AP,LY75,MEFV,CFHR1,PABPC4,PLAT,CCR3,NMI,CXCL9,NFE2L1,HRH1,ENTPD1,CCL23,RELA,TGFB1,HDAC7,CCR4,VWF,APOL3,CD59,CXCR2,PLA2G2D,HDAC5,HDAC9,F7,MMRN1,EREG,CRP,GHRL,TNFAIP6,TNFRSF1A,ADORA2A,TACR1,CXCR4,PLA2G7,CD40,C5,FGF7,S100A9,GPR68,SIGIRR,CCL21,ITGA2,CX3CL1,IL18RAP,CCR1,S100A8,KRT1,PLG,CCL24,RTN4RL1,MDK,SELE,LTB4R,CX3CR1,PTAFR,S100A12,KLRG1,CCR7,AOAH,CCR2,THBD,F10,TPST1,NFATC4,NLRP3,RTN4RL2,PTX3,CCL13,LYZ,CHRNA7,XCR1,CCR5,CD40LG,CXCL1
