Name	Size	NES	NOM p-value	FDR q-value	Gene Details
COENZYME_METABOLIC_PROCESS	33.0	-2.127023	0.0	0.0054378053	ALDH1L1,GLRX2,PDHB,SDHB,COQ2,COASY,ACO2,MLYCD,MOCOS,PGD,GLYAT,SDHA,GPX1,PDSS2,COQ3,NNT,ACOT4,ACOT2,ME1,ACLY
COFACTOR_METABOLIC_PROCESS	47.0	-2.0189512	0.0	0.018866928	ALDH1L1,GLRX2,PDHB,SDHB,COQ2,COASY,ACO2,PPOX,TSPO,MLYCD,UROS,MOCOS,PGD,GLYAT,SDHA,GPX1,PDSS2,COQ3,NNT,ACOT4,ACOT2,ALAD,ME1,ACLY
COFACTOR_BIOSYNTHETIC_PROCESS	19.0	-1.9168048	0.0	0.041748427	COQ2,COASY,PPOX,TSPO,UROS,PDSS2,COQ3,ALAD,ME1
ORGANIC_ACID_METABOLIC_PROCESS	137.0	-1.9115928	0.0	0.032966543	PTS,ACO2,ACOX3,SLC7A8,MLYCD,BCKDHB,ECI2,MCCC2,PNPLA8,FH,SARS2,MPST,GLYAT,GAMT,FPGS,GSTZ1,SLC7A6,ACOT4,ACOT2,ACOX2,PFKFB1,ECHS1,AKR1C2,ADIPOR2,PPARGC1A,ACO1,GCSH,HPGD,ABCD2,AKR1C1,MSRA,QDPR,AGPAT2,FAH,PEPD,SLC25A10,ME1,IDH1,ACLY,FADS2,FADS1
FEMALE_PREGNANCY	20.0	-1.8813297	0.005249344	0.037378527	LIPE,HPGD,TFCP2L1,TRO,AGT,CRHBP
CARBOXYLIC_ACID_METABOLIC_PROCESS	135.0	-1.8770164	0.0	0.032467227	PTS,ACO2,ACOX3,SLC7A8,MLYCD,BCKDHB,ECI2,MCCC2,PNPLA8,FH,SARS2,GLYAT,GAMT,FPGS,GSTZ1,SLC7A6,ACOT4,ACOT2,ACOX2,PFKFB1,ECHS1,AKR1C2,ADIPOR2,PPARGC1A,ACO1,GCSH,HPGD,ABCD2,AKR1C1,MSRA,QDPR,AGPAT2,FAH,PEPD,SLC25A10,ME1,IDH1,ACLY,FADS2,FADS1
ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	34.0	-1.8114662	0.0	0.056217637	CYCS,PDHB,PYGB,SDHB,EPM2A,ACO2,NDUFS1,LEP,CRAT,SDHA,NNT,TREH,PYGM,PPARGC1A,GYS2
GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	98.0	-1.7807409	0.0	0.06592706	HCCS,SLC25A12,DLST,BLVRA,SLC25A3,PHKB,TXNL1,GRHPR,RETSAT,CYCS,PDHB,PYGB,SDHB,GIPR,ENOX2,GPX4,EPM2A,ADIPOQ,ACO2,NDUFS1,ACAA1,PPOX,OGDH,INSR,LOXL1,LEP,CRAT,PGD,NOX4,SDHA,SLC25A4,NNT,TREH,PPARG,PYGM,PPARGC1A,AKR1C1,GBE1,ALDH9A1,GYS2
RESPONSE_TO_NUTRIENT_LEVELS	17.0	-1.7345557	0.00968523	0.09032805	GIPR,LEP,TULP4,CDKN2B,PPARG,STC1,FADS1,SREBF1
CELLULAR_PROTEIN_CATABOLIC_PROCESS	53.0	-1.7171825	0.006153846	0.09772028	CDC23,PCNP,UBE4A,UBE2D2,AMFR,UBE2I,SYVN1,DERL1,VCP,UBB,SMURF1,PSMC5,FBXO7,UBE2G1,STUB1,FBXL4,UBR3,KIAA0368,TSG101,UFD1L,UBE2G2,PARK2,RNF11,UBE4B,UBE2L3,ANAPC5,UBE2K,UBE2A,USP33,NPLOC4,PSMD14
