Name	Size	NES	NOM p-value	FDR q-value	Gene Details
REACTOME_HEMOSTASIS	335.0	-3.9041872	0.0	0.0	GUCY1A2,PRKACA,PLA2G4A,DAGLB,STIM1,CD63,DOCK1,ABL1,DOCK2,FCER1G,P2RY12,CAP1,HABP4,RAF1,CALM2,CBX5,GNB1,CALU,PPIA,SH2B1,SPARC,PPP2R5A,HSPA5,PPP2R5C,KIF5B,SLC7A8,SERPING1,RAC1,MGLL,CREBBP,CFL1,PDPK1,TFPI,AKT3,PDE6B,KIF22,PDE9A,ATP2A3,PRKCA,DOK2,HDAC1,WDR1,PPP2CB,GNB4,VCL,PFN1,RHOG,TMSB4X,SPN,GNA12,PIK3R6,SYK,PTPN1,KIF9,ATP2A2,SRGN,PPIL2,ITGAX,EHD2,DGKA,IRF3,F11R,KRAS,CRK,GNA15,PRKAR1B,EHD1,SOS1,ATP1B3,CDK2,SLC8A1,PDE10A,CFD,KIF3C,DGKQ,EP300,GNG11,GATA3,ITPK1,GNG5,GNA11,GRB2,HGF,PLCG1,ARRB2,ADRA2B,PRKCH,NRAS,PRKCD,MAFG,KLC1,PRKCE,SLC16A1,PPP2R5B,VEGFC,STX4,PPP2CA,TGFB1,AKAP1,A2M,JAM3,MFN2,PLEK,SHC1,ATP2A1,ACTN1,PROS1,RAPGEF4,DOCK10,DOCK4,APP,GNG2,DGKH,PDE2A,H3F3B,SLC7A7,TP53,DAGLA,ITGB3,DOCK5,MAPK3,GUCY1B3,TIMP1,LYN,SH2B3,CAV1,ANGPT4,PLAU,PLAUR,DOCK6,CALM1,SLC3A2,FYN,LCP2,SELL,TEK,PPP2R1B,PIK3R3,SLC16A3,RAC2,ANGPT1,HRAS,ATP1B2,IRF7,BCAR1,CSK,ACTN4,GUCY1A3,ABCC4,MAFK,ITGA5,KCNMB4,SLC7A10,RAPGEF3,PLCG2,KIF23,GATA6,GATA2,ITPR3,PRKG2,CD48,DOCK9,ESAM,FGR,PRKCZ,JAM2,PLAT,NOS3,MRVI1,TRPC6,PECAM1,ITGA3,PDE5A,IRF1,MAFF,CD2,AMICA1,VWF,ZFPM1,F2R,SELP,ITGAL,DGKG,KIF26A,ITGA2,P2RX1,SERPINA1,PDGFB,DGKI,THBD,LCK,TBXA2R,TUBA4A,PRKCB,PTGIR,LAT,PDGFA,NOS2,GRB14,ANGPT2,HBB,KCNMB1,PDE11A,MMRN1
REACTOME_SIGNALING_BY_GPCR	320.0	-3.6014314	0.0	0.0	KRAS,FGD1,BDKRB2,GNA15,PRKAR1B,SOS1,FZD1,PDE10A,HCAR2,DGKQ,GNG11,ADRB1,GNG5,ADCY5,ARHGEF17,ROCK2,GNA11,CDK1,GRB2,PLCB2,ADRA2B,PRKCH,PLEKHG2,NRAS,PRKCD,NPY5R,PLXNB1,PRKCE,CCL2,CXCL12,ARHGEF1,PPP2CA,CCL16,WNT2B,WNT9B,EMR2,SMO,WNT10B,HCAR3,FZD6,RGS11,GNAZ,TIAM2,MAPK7,APP,RHOC,GNG2,ADCY9,DGKH,PREX1,PDE2A,ADRBK1,LPAR6,S1PR1,DAGLA,MAPK3,ADORA1,ARHGEF3,C3,PPP1CA,CALM1,TIAM1,OBSCN,RPS6KA2,S1PR4,PDE4C,PPP2R1B,PIK3R3,FZD5,RAC2,VIPR2,IL8,WNT5A,HRAS,S1PR2,RGS19,PTGFR,NPY1R,LPAR2,PTGER4,EDN1,VIP,GNAO1,WNT11,HRH1,GRK5,PTCH1,CXCR5,ADCY1,CXCL9,RGS2,CCL3,ADCY4,GPR4,GPR65,ITPR3,MAP2K1,FZD3,PLCB1,CCR10,NMUR1,TACR1,TRPC6,CCR2,RGS4,FZD8,PTCH2,GPR68,CXCR4,CX3CL1,F2R,WNT9A,PDE4D,SAA1,HBEGF,DGKG,SSTR1,CXCR2,CCR7,ADM,DGKI,PLCB4,RGS1,CXCL2,DARC,TBXA2R,RAMP3,PRKCB,AGT,PTGIR,CX3CR1,MC1R,CCL19,APLNR,RASGRF2,PDE4B,CXCR1,GPR17,FPR1,HRH2,OPN1SW,PDE11A,LHCGR,CXCL10,CCL21
REACTOME_GPCR_LIGAND_BINDING	158.0	-3.458952	0.0	0.0	NPY5R,CCL2,CXCL12,CCL16,WNT2B,WNT9B,EMR2,SMO,WNT10B,HCAR3,FZD6,APP,GNG2,LPAR6,S1PR1,ADORA1,C3,S1PR4,FZD5,VIPR2,IL8,WNT5A,S1PR2,PTGFR,NPY1R,LPAR2,PTGER4,EDN1,VIP,WNT11,HRH1,PTCH1,CXCR5,CXCL9,CCL3,GPR4,GPR65,FZD3,CCR10,NMUR1,TACR1,CCR2,FZD8,PTCH2,GPR68,CXCR4,CX3CL1,F2R,WNT9A,SAA1,SSTR1,CXCR2,CCR7,ADM,CXCL2,DARC,TBXA2R,RAMP3,AGT,PTGIR,CX3CR1,MC1R,CCL19,APLNR,CXCR1,GPR17,FPR1,HRH2,OPN1SW,LHCGR,CXCL10,CCL21
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	46.0	-3.4514549	0.0	0.0	PTPN1,IRF4,IRF3,IFI6,ADAR,OAS2,TYK2,IRF5,IFNAR1,USP18,STAT2,IFI27,MX2,OAS3,IRF6,XAF1,ISG20,ISG15,IRF7,MX1,OAS1,IFITM3,IFITM2,IRF1,IFIT1,IFITM1,HLA-F,IFIT2,IFIT3,SOCS3,HLA-A,EGR1,HLA-C,HLA-B
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	33.0	-3.3967767	0.0	0.0	CD34,PVRL2,ICAM2,HCST,PVR,C3,SELL,ITGB7,CD3G,ICAM3,AMICA1,CD8A,IFITM1,HLA-F,ITGAL,ICAM1,CD3E,KLRD1,HLA-A,CD247,HLA-C,HLA-B
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	25.0	-3.2651026	0.0	0.0	CCL2,CXCL12,CCL16,IL8,CXCR5,CXCL9,CCL3,CCR10,CCR2,CXCR4,CX3CL1,CXCR2,CCR7,CXCL2,CX3CR1,CCL19,CXCR1,CXCL10,CCL21
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	112.0	-3.2118793	0.0	0.0	S1PR4,IL8,S1PR2,PTGFR,NPY1R,LPAR2,PTGER4,EDN1,HRH1,CXCR5,CXCL9,CCL3,GPR4,GPR65,CCR10,NMUR1,TACR1,CCR2,GPR68,CXCR4,CX3CL1,F2R,SAA1,SSTR1,CXCR2,CCR7,CXCL2,DARC,TBXA2R,AGT,PTGIR,CX3CR1,MC1R,CCL19,APLNR,CXCR1,GPR17,FPR1,HRH2,OPN1SW,LHCGR,CXCL10,CCL21
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	66.0	-3.1237588	0.0	0.00011529125	DOK2,SPN,PPIL2,ITGAX,F11R,KRAS,SOS1,ATP1B3,GRB2,PLCG1,NRAS,SLC16A1,JAM3,SHC1,PROS1,SLC7A7,ITGB3,LYN,CAV1,ANGPT4,SLC3A2,FYN,SELL,TEK,SLC16A3,ANGPT1,HRAS,ATP1B2,ITGA5,SLC7A10,CD48,ESAM,JAM2,PECAM1,ITGA3,CD2,AMICA1,SELP,ITGAL,THBD,LCK,GRB14,ANGPT2
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	62.0	-3.0750008	0.0	0.00010248112	IL8,NPY1R,EDN1,CXCR5,CXCL9,CCL3,CCR10,NMUR1,TACR1,CCR2,CXCR4,CX3CL1,F2R,SAA1,SSTR1,CXCR2,CCR7,CXCL2,DARC,AGT,CX3CR1,MC1R,CCL19,APLNR,CXCR1,FPR1,CXCL10,CCL21
REACTOME_GPCR_DOWNSTREAM_SIGNALING	251.0	-2.8424888	0.0	0.00018446601	CXCL16,GLP2R,ARHGEF2,RGS6,FGD4,ANXA1,ADRB2,GNAL,GNB1,RGS12,PDE7A,ARHGEF25,RAC1,MGLL,PDPK1,ADCY7,AKT3,EDNRA,LTB4R2,PRKCA,HCRTR1,CCR5,GNB4,RHOG,GNA12,PIK3R6,FPR3,DGKA,FGD1,BDKRB2,GNA15,SOS1,PDE10A,HCAR2,DGKQ,GNG11,ADRB1,GNG5,ADCY5,ARHGEF17,ROCK2,GNA11,PLCB2,ADRA2B,PRKCH,PLEKHG2,PRKCD,NPY5R,PLXNB1,PRKCE,CXCL12,ARHGEF1,CCL16,HCAR3,RGS11,GNAZ,TIAM2,APP,RHOC,GNG2,ADCY9,DGKH,PREX1,PDE2A,ADRBK1,LPAR6,S1PR1,DAGLA,ADORA1,ARHGEF3,C3,TIAM1,OBSCN,S1PR4,PDE4C,PIK3R3,RAC2,VIPR2,IL8,S1PR2,RGS19,PTGFR,NPY1R,LPAR2,PTGER4,EDN1,VIP,HRH1,GRK5,CXCR5,ADCY1,CXCL9,RGS2,ADCY4,GPR4,GPR65,ITPR3,PLCB1,CCR10,NMUR1,TACR1,TRPC6,CCR2,RGS4,GPR68,CXCR4,F2R,PDE4D,SAA1,DGKG,SSTR1,CXCR2,CCR7,ADM,DGKI,PLCB4,RGS1,CXCL2,TBXA2R,RAMP3,PRKCB,AGT,PTGIR,MC1R,CCL19,APLNR,RASGRF2,PDE4B,CXCR1,GPR17,FPR1,HRH2,OPN1SW,PDE11A,LHCGR,CXCL10,CCL21
