Name	Size	NES	NOM p-value	FDR q-value	Gene Details
EXTRACELLULAR_REGION	245.0	-2.4583662	0.0	0.012586731	LBP,SRGN,SGCA,CABP4,IL18,PCSK5,TNXB,LAMA4,TNFAIP2,AKR1B1,APOD,COLQ,SECTM1,F13A1,RNASET2,PLTP,CCL22,CFP,GDF15,SEMA3A,FGF18,PVR,WNT5A,CXCL9,TNFRSF11B,EMILIN2,SGCG,ADAMTS5,GPC1,LTBP2,CRLF1,PRELP,ADM,CTGF,PLA2G5,C1QA,C1QB,PLIN2,PTHLH,CP,DGCR6,CHAD,LYZ,SPINT1,PLA2G2A,RNASE6,ANGPTL4,GPX3,CHI3L1,CCL2,SNTG2,IL6,EBI3,CCL4,GREM1,MMP9,PLA2G7,EDN1,EGFL6,IL8,CXCL2
EXTRACELLULAR_SPACE	118.0	-2.3191035	0.0	0.022332551	TCN2,CFH,CYTL1,ANG,TGFBI,IL1RN,KDSR,FBLN1,SPN,ANGPT2,LEP,LIPE,ANGPTL2,FSTL3,HDGF,INHBA,FXYD6,AIMP1,FBN1,FIGF,LBP,SRGN,PCSK5,TNFAIP2,AKR1B1,APOD,COLQ,SECTM1,CCL22,CFP,FGF18,PVR,WNT5A,CXCL9,GPC1,CRLF1,ADM,C1QA,C1QB,PTHLH,CP,LYZ,GPX3,CHI3L1,CCL2,IL6,EBI3,CCL4,GREM1,MMP9,EDN1,EGFL6,IL8,CXCL2
EXTRACELLULAR_REGION_PART	187.0	-2.0359142	0.0040816325	0.10117706	LBP,SRGN,SGCA,PCSK5,TNXB,LAMA4,TNFAIP2,AKR1B1,APOD,COLQ,SECTM1,CCL22,CFP,FGF18,PVR,WNT5A,CXCL9,SGCG,ADAMTS5,GPC1,LTBP2,CRLF1,PRELP,ADM,CTGF,C1QA,C1QB,PTHLH,CP,DGCR6,CHAD,LYZ,GPX3,CHI3L1,CCL2,SNTG2,IL6,EBI3,CCL4,GREM1,MMP9,EDN1,EGFL6,IL8,CXCL2
RIBONUCLEOPROTEIN_COMPLEX	129.0	-1.9516549	0.008	0.12982552	MRPS28,MRPL23,MRPS15,HNRNPA0,IVNS1ABP,FXR1,MRPS35,SMG6,SNRPG,PDCD7,GEMIN2,SF3A3,U2AF1,SNRNP48,HNRNPC,BCAS2,LSM4,SF3A1,MRPS16,PTGES3,PPIH,SRP19,TEP1,APEX1,MRPS18C,PSMA1,RPL15,RRBP1,SNRNP200,SF1,HNRNPL,MRPS11,SRP68,HNRNPUL1,SNW1,LSM6,MRPS22,DDX23,EFTUD2,HNRNPH1,RPS4X,SRP14,NOC4L,SNRPA,EPM2A,DHX15,RPL13A,DHX8,HNRNPK,MRPL42,MRPL10,SRA1,SNRPA1,DDX6,SF3B3,ZCRB1,PRPF18,UTP20,GEMIN4,CWC22,HNRNPA2B1,RPL9,SNRNP70,PRPF8,RALY,SLBP,RPP30,HNRNPM,MRPL41,RPS7,RPS11,PTBP1,HNRNPA1,ATXN2,SNRPB2,SNRPC,NHP2,SNRPD3,RPL27,U2AF2,PHF5A,HNRNPF,SNRPB,MRPS24,ZRSR2,MRPS21,HNRNPR,MRPS12,UTP18,FAU,MRPL51,SSB,SNRPF,RPP38,MRPL40,SNRPD2,RBM14,NOP10,SNRPD1,NOL6,RPL7A,RRP9,RPP40,MRPL52
INTEGRIN_COMPLEX	15.0	-1.8863554	0.0058479533	0.14693277	ITGB4,ITGA9,MYH9,ITGB8,ITGA11,ITGA3,ITGB7,ITGAX,ITGB3,ITGAM,L3MBTL4
INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	498.0	-1.8270007	0.01443299	0.16672395	SORBS2,MRPL55,CASK,DNAJB9,VASP,POLR2A,NOL8,MAP3K11,MRPS10,CLASP1,KLHDC3,MARK4,LIG4,ARPC1A,SERP1,TUBGCP3,DDX54,GABARAPL2,DLG4,MDM2,STK38L,REPIN1,MAP2,SPTAN1,POP7,ACTG1,KIAA0368,WASL,MAP7,UTRN,BRCA2,RPA1,ARL8B,PURB,POLA1,MARK1,KRR1,SMC3,AZI1,CDKN2AIP,MRPS28,DYNLL2,CD2AP,MRPL23,HAUS2,MRPS15,KLC2,TBCC,RABGAP1,PLK1,DOCK4,PAM,FXR1,PPP4R2,MRPS35,SMTN,DYNC1I1,NIN,CLASP2,KIF5C,NCL,CNN2,SHROOM1,EXOSC1,APPBP2,ZNF330,INCENP,GYPC,FLNB,APTX,DFNB31,SMARCA5,CTNNB1,SLC30A9,ALS2,MYBBP1A,CALD1,CEP63,BUB3,TUBGCP4,DCTN4,TWF1,CLIC4,LDB3,HMGB1,NPM1,PAFAH1B1,PML,KLC1,DDX24,BBS4,MCM3,PDLIM5,SPTBN1,LLGL1,GAS8,WRN,DEDD2,DNMT3A,SAC3D1,ZBED1,PSEN1,TBCD,EML1,RFC5,CBX1,UBE2I,EZR,TCHP,TUBG1,KIF5B,MRPS16,AIF1L,RPL3,TSC1,KIF3C,CAPZA1,APEX1,MRPS18C,ATG4D,ZNF346,THAP6,RB1,RPL15,RRBP1,CCT3,DDX56,ARHGEF2,LATS1,NUMA1,CASP8,MRPS11,CAPZA2,WASF2,IQGAP1,PPL,CETN3,STOML2,SRP68,PALLD,DYNC1LI2,UTP3,MARCKS,TERF2,SLC9A3R1,KALRN,SEPT9,TPT1,EPB41,ARPC4,HINT1,MRPS22,NEK11,HSPB1,MAP4,ERCC4,LYST,PTK2,ARHGDIB,MPHOSPH10,SYNPO,LSP1,CHEK1,RPS19BP1,NOL3,ZNF43,EXOSC9,CDC42BPB,ATG4B,CNTROB,RPS4X,NOC4L,ASNA1,GNL3,ALMS1,LRRFIP1,KIFAP3,SIRT2,KIF20B,XRN2,ARPC1B,DCTN3,TUBB,IKBKAP,SEPT7,EVPL,KLHL2,KIF1B,NUDT21,SMUG1,RPL13A,CEP250,CHMP1A,DAG1,CTTN,ZW10,H2AFY,IMP3,SUMO3,RNF19A,ARPC2,SHROOM3,CDC16,MAPRE1,NHP2L1,MRPL42,SPTBN2,MRPL10,CLIP1,ANXA1,BCL6,MYO1C,TUBGCP2,RPL36,MAP1S,NOM1,DCTN2,PCNA,STAU1,UTP20,SDAD1,CORO1C,LASP1,NOP2,MYL6,GEMIN4,ILF2,MAF,POLB,RPL9,DCTN1,PNN,PKP1,NOP58,TMPO,RPGRIP1L,NSL1,ACTR1A,STAG3,RPP30,H2AFY2,RBPJ,ARHGDIA,MYL9,LATS2,JUND,EML2,MYH9,MSN,MRPL41,RPL35,EDA,KATNB1,RPS7,UBTF,CROCC,PXN,FOXC1,RPS11,PTBP1,MYH10,SMC4,CLIC5,HMGB2,ANG,ABL1,LIMA1,KRT5,TTN,RCC1,EXOSC10,ACTR3,CNTRL,NCAPD2,CAPZB,NHP2,KATNA1,ERCC1,TUBB4B,DNALI1,RPL11,RPL27,TCOF1,FBXO5,ACD,DEDD,ZMIZ2,ARPC3,IMP4,MYL6B,EPB41L2,NARF,CAPG,MPZL2,RAN,NOLC1,PTPN21,TPM1,TPM2,TBCE,PARP1,RRP1,ARL8A,RPA2,TINF2,ACTR1B,ABLIM1,DDX21,IFI16,PIF1,KIF23,KIF22,MCM7,LYAR,MRPS24,ACTB,ARPC5,NOP56,RPF1,TP53,PNMA1,MRPS21,UXT,MAP1A,DNAH9,VIM,CDK5RAP2,DYNLL1,MRPS12,UTP18,FAU,MAPT,BMF,MID1,RGS12,MRPL51,FARP1,TIMELESS,ING2,MYL5,CORO1A,RPP38,CD3EAP,CTTNBP2NL,FAM32A,MRPL40,ABLIM2,TPM3,CDH23,NOP10,SUV39H2,TPM4,ZNF259,ZNF274,MYO9B,WIPF1,XRCC4,NOL6,NEDD9,RPL7A,RRP9,LMNB1,CIRH1A,MAP1B,TIPIN,PMF1,MTSS1,MYL3,DSP,CACNA1C,FGF18,WBP2NL,PNO1,FYB,DAPK1,CSTA,PKD2,WASF1,DDX47,SYCE1,POLR1C,BASP1,AMPH,OASL,RPP40,MRPL52,RFC4,IQGAP2,LCK,PARVG,DDX11,JUN,JUNB
NUCLEOLUS	110.0	-1.7865683	0.014344262	0.1782825	NEK11,MPHOSPH10,RPS19BP1,NOL3,ZNF43,EXOSC9,NOC4L,ASNA1,GNL3,KIF20B,XRN2,IKBKAP,SMUG1,IMP3,NHP2L1,RPL36,NOM1,UTP20,SDAD1,NOP2,GEMIN4,ILF2,NOP58,RPP30,RBPJ,RPL35,RPS7,UBTF,PTBP1,ANG,ABL1,EXOSC10,NHP2,RPL11,TCOF1,DEDD,IMP4,NOLC1,PARP1,RRP1,DDX21,IFI16,LYAR,NOP56,RPF1,TP53,PNMA1,UTP18,RPP38,CD3EAP,FAM32A,NOP10,ZNF259,ZNF274,NOL6,RRP9,CIRH1A,FGF18,PNO1,DDX47,POLR1C,OASL,RPP40,DDX11
CONTRACTILE_FIBER	15.0	-1.7623943	0.01778656	0.17622581	MYL9,TTN,MYL6B,TPM1,TPM2,MYL5,TPM3,TPM4,CDK5R1,MYL3
NON_MEMBRANE_BOUND_ORGANELLE	498.0	-1.7446843	0.023454158	0.1720126	SORBS2,MRPL55,CASK,DNAJB9,VASP,POLR2A,NOL8,MAP3K11,MRPS10,CLASP1,KLHDC3,MARK4,LIG4,ARPC1A,SERP1,TUBGCP3,DDX54,GABARAPL2,DLG4,MDM2,STK38L,REPIN1,MAP2,SPTAN1,POP7,ACTG1,KIAA0368,WASL,MAP7,UTRN,BRCA2,RPA1,ARL8B,PURB,POLA1,MARK1,KRR1,SMC3,AZI1,CDKN2AIP,MRPS28,DYNLL2,CD2AP,MRPL23,HAUS2,MRPS15,KLC2,TBCC,RABGAP1,PLK1,DOCK4,PAM,FXR1,PPP4R2,MRPS35,SMTN,DYNC1I1,NIN,CLASP2,KIF5C,NCL,CNN2,SHROOM1,EXOSC1,APPBP2,ZNF330,INCENP,GYPC,FLNB,APTX,DFNB31,SMARCA5,CTNNB1,SLC30A9,ALS2,MYBBP1A,CALD1,CEP63,BUB3,TUBGCP4,DCTN4,TWF1,CLIC4,LDB3,HMGB1,NPM1,PAFAH1B1,PML,KLC1,DDX24,BBS4,MCM3,PDLIM5,SPTBN1,LLGL1,GAS8,WRN,DEDD2,DNMT3A,SAC3D1,ZBED1,PSEN1,TBCD,EML1,RFC5,CBX1,UBE2I,EZR,TCHP,TUBG1,KIF5B,MRPS16,AIF1L,RPL3,TSC1,KIF3C,CAPZA1,APEX1,MRPS18C,ATG4D,ZNF346,THAP6,RB1,RPL15,RRBP1,CCT3,DDX56,ARHGEF2,LATS1,NUMA1,CASP8,MRPS11,CAPZA2,WASF2,IQGAP1,PPL,CETN3,STOML2,SRP68,PALLD,DYNC1LI2,UTP3,MARCKS,TERF2,SLC9A3R1,KALRN,SEPT9,TPT1,EPB41,ARPC4,HINT1,MRPS22,NEK11,HSPB1,MAP4,ERCC4,LYST,PTK2,ARHGDIB,MPHOSPH10,SYNPO,LSP1,CHEK1,RPS19BP1,NOL3,ZNF43,EXOSC9,CDC42BPB,ATG4B,CNTROB,RPS4X,NOC4L,ASNA1,GNL3,ALMS1,LRRFIP1,KIFAP3,SIRT2,KIF20B,XRN2,ARPC1B,DCTN3,TUBB,IKBKAP,SEPT7,EVPL,KLHL2,KIF1B,NUDT21,SMUG1,RPL13A,CEP250,CHMP1A,DAG1,CTTN,ZW10,H2AFY,IMP3,SUMO3,RNF19A,ARPC2,SHROOM3,CDC16,MAPRE1,NHP2L1,MRPL42,SPTBN2,MRPL10,CLIP1,ANXA1,BCL6,MYO1C,TUBGCP2,RPL36,MAP1S,NOM1,DCTN2,PCNA,STAU1,UTP20,SDAD1,CORO1C,LASP1,NOP2,MYL6,GEMIN4,ILF2,MAF,POLB,RPL9,DCTN1,PNN,PKP1,NOP58,TMPO,RPGRIP1L,NSL1,ACTR1A,STAG3,RPP30,H2AFY2,RBPJ,ARHGDIA,MYL9,LATS2,JUND,EML2,MYH9,MSN,MRPL41,RPL35,EDA,KATNB1,RPS7,UBTF,CROCC,PXN,FOXC1,RPS11,PTBP1,MYH10,SMC4,CLIC5,HMGB2,ANG,ABL1,LIMA1,KRT5,TTN,RCC1,EXOSC10,ACTR3,CNTRL,NCAPD2,CAPZB,NHP2,KATNA1,ERCC1,TUBB4B,DNALI1,RPL11,RPL27,TCOF1,FBXO5,ACD,DEDD,ZMIZ2,ARPC3,IMP4,MYL6B,EPB41L2,NARF,CAPG,MPZL2,RAN,NOLC1,PTPN21,TPM1,TPM2,TBCE,PARP1,RRP1,ARL8A,RPA2,TINF2,ACTR1B,ABLIM1,DDX21,IFI16,PIF1,KIF23,KIF22,MCM7,LYAR,MRPS24,ACTB,ARPC5,NOP56,RPF1,TP53,PNMA1,MRPS21,UXT,MAP1A,DNAH9,VIM,CDK5RAP2,DYNLL1,MRPS12,UTP18,FAU,MAPT,BMF,MID1,RGS12,MRPL51,FARP1,TIMELESS,ING2,MYL5,CORO1A,RPP38,CD3EAP,CTTNBP2NL,FAM32A,MRPL40,ABLIM2,TPM3,CDH23,NOP10,SUV39H2,TPM4,ZNF259,ZNF274,MYO9B,WIPF1,XRCC4,NOL6,NEDD9,RPL7A,RRP9,LMNB1,CIRH1A,MAP1B,TIPIN,PMF1,MTSS1,MYL3,DSP,CACNA1C,FGF18,WBP2NL,PNO1,FYB,DAPK1,CSTA,PKD2,WASF1,DDX47,SYCE1,POLR1C,BASP1,AMPH,OASL,RPP40,MRPL52,RFC4,IQGAP2,LCK,PARVG,DDX11,JUN,JUNB
CELL_PROJECTION	82.0	-1.7248845	0.024163568	0.16978797	NF1,DFNB31,ALS2,CLIC4,EVL,CDC42,GAS8,EZR,CYFIP1,TSC1,TLN1,SOD1,FGD4,WASF2,BCAR1,ACTN1,SCYL3,DBNL,ABI1,SYNPO,ITGA5,CCDC88A,FGD5,CTTN,MTMR14,TESC,MYO1C,RAB35,ITGB1BP1,RPGRIP1L,B4GALT1,MYH9,CROCC,CLIC5,ITGB1,DNALI1,ARFIP2,ARF6,CDK6,EFHC1,ABI3,ACTN4,DNAH9,MAPT,APBB1,IQCB1,PPT1,CLIC1,INPP5K,CDH23,CABP4,CDK5R1,ITPR3,MYO5A,TBC1D10A,S100A11,DTNBP1,S100A6,MYO7A,PKD2,FGD2,CACNA1A,PDPN
